subj_id,gender,age_group,age,age_centered,trial_nr,symmetric_position,target_position,eye_radius,eye_center_left_x,eye_center_right_x,eye_center_left_y,eye_center_right_y,pupil_final_left_x,pupil_final_right_x,pupil_final_left_y,pupil_final_right_y,target_center_x,target_center_y,click_scaled_x,click_dist_from_target_center_x,click_dist_balloons,time_taken,country,fluent_languages
gp6-36,m,40,47,43.96,9,5,1,37.28,872.12,1045.89,937.8,937.8,852.95,1024.54,916.41,918.58,145.01,126.67,479,333.99,2.09,NA,PRT,"English, Portuguese"
gp6-36,m,40,47,43.96,10,2,7,45.1,882.92,1041.46,871.69,871.69,896.46,1048.58,839.57,837.57,1196.99,126.67,1265.01,68.02,0.43,NA,PRT,"English, Portuguese"
gp6-36,m,40,47,43.96,11,3,8,37.28,872.12,1045.89,937.8,937.8,887.68,1057.25,913.66,911.42,1395.04,126.67,1379.01,-16.03,0.1,NA,PRT,"English, Portuguese"
gp6-36,m,40,47,43.96,12,4,9,42.48,854.99,1059.5,923.25,923.25,875.75,1075.53,897.8,894.58,1504.78,126.67,1485.01,-19.77,0.12,NA,PRT,"English, Portuguese"
gp6-36,m,40,47,43.96,13,4,2,45.1,882.92,1041.46,871.69,871.69,860.85,1016.44,844.72,847.42,273.23,126.67,522,248.77,1.55,NA,PRT,"English, Portuguese"
gp6-36,m,40,47,43.96,14,2,4,37.28,872.12,1045.89,937.8,937.8,864.85,1033.55,910.01,911.86,660.02,126.67,609,-51.02,0.32,NA,PRT,"English, Portuguese"
gp6-36,m,40,47,43.96,15,5,1,42.48,854.99,1059.5,923.25,923.25,833.14,1034.73,898.73,901.68,145.01,126.67,431,285.99,1.79,NA,PRT,"English, Portuguese"
gp6-36,m,40,47,43.96,16,3,8,42.48,854.99,1059.5,923.25,923.25,873.42,1072.25,896.06,892.98,1395.04,126.67,1352.01,-43.03,0.27,NA,PRT,"English, Portuguese"
gp6-36,m,40,47,43.96,17,5,10,37.28,872.12,1045.89,937.8,937.8,892.55,1063.8,917.61,915.34,1692.91,126.67,1564.01,-128.9,0.81,NA,PRT,"English, Portuguese"
gp6-36,m,40,47,43.96,18,4,2,45.1,882.92,1041.46,871.69,871.69,860.85,1016.44,844.72,847.42,273.23,126.67,373,99.77,0.62,NA,PRT,"English, Portuguese"
gp6-36,m,40,47,43.96,19,1,6,37.28,872.12,1045.89,937.8,937.8,876.36,1044.03,909.39,909.13,993.19,126.67,933.01,-60.18,0.38,NA,PRT,"English, Portuguese"
gp6-37,m,30,36,32.96,5,2,7,42.48,854.99,1059.5,923.25,923.25,870.04,1067.73,894.06,891.45,1265.66,126.67,1235.01,-30.65,0.19,NA,POL,"English, Polish"
gp6-37,m,30,36,32.96,6,5,1,37.28,872.12,1045.89,937.8,937.8,853.23,1024.75,916.16,918.36,163.79,126.67,90,-73.79,0.46,NA,POL,"English, Polish"
gp6-37,m,30,36,32.96,7,5,10,37.28,872.12,1045.89,937.8,937.8,892.85,1064.21,917.91,915.68,1717.58,126.67,1611.26,-106.32,0.66,NA,POL,"English, Polish"
gp6-37,m,30,36,32.96,8,3,8,45.1,882.92,1041.46,871.69,871.69,904.17,1058.41,844.06,841.23,1455.97,126.67,1357.51,-98.46,0.62,NA,POL,"English, Polish"
gp6-37,m,30,36,32.96,9,3,3,42.48,854.99,1059.5,923.25,923.25,845.11,1043.19,891.93,894.74,603.59,126.67,620.01,16.42,0.1,NA,POL,"English, Polish"
gp6-37,m,30,36,32.96,10,4,9,37.28,872.12,1045.89,937.8,937.8,891.85,1062.84,916.92,914.61,1638.77,126.67,1428.76,-210.01,1.31,NA,POL,"English, Polish"
gp6-37,m,30,36,32.96,11,4,2,45.1,882.92,1041.46,871.69,871.69,862.26,1017.47,843.62,846.41,334.6,126.67,561.25,226.66,1.42,NA,POL,"English, Polish"
gp6-37,m,30,36,32.96,12,2,4,42.48,854.99,1059.5,923.25,923.25,848.89,1046.13,890.98,893.25,704.41,126.67,685.01,-19.4,0.12,NA,POL,"English, Polish"
gp6-37,m,30,36,32.96,13,1,6,45.1,882.92,1041.46,871.69,871.69,887.82,1039,837.18,836.92,988.79,126.67,950.01,-38.78,0.24,NA,POL,"English, Polish"
gp6-37,m,30,36,32.96,14,4,2,42.48,854.99,1059.5,923.25,923.25,837.03,1037.39,895.75,898.96,334.6,126.67,370,35.4,0.22,NA,POL,"English, Polish"
gp6-37,m,30,36,32.96,15,1,6,37.28,872.12,1045.89,937.8,937.8,876.21,1043.87,909.37,909.15,988.79,126.67,957.51,-31.28,0.2,NA,POL,"English, Polish"
gp6-37,m,30,36,32.96,16,3,3,42.48,854.99,1059.5,923.25,923.25,845.11,1043.19,891.93,894.74,603.59,126.67,578.75,-24.83,0.16,NA,POL,"English, Polish"
gp6-37,m,30,36,32.96,17,5,1,37.28,872.12,1045.89,937.8,937.8,853.23,1024.75,916.16,918.36,163.79,126.67,97.5,-66.29,0.41,NA,POL,"English, Polish"
gp6-37,m,30,36,32.96,18,2,7,45.1,882.92,1041.46,871.69,871.69,898.85,1051.5,840.69,838.31,1265.66,126.67,1288.76,23.1,0.14,NA,POL,"English, Polish"
gp6-37,m,30,36,32.96,19,2,4,37.28,872.12,1045.89,937.8,937.8,866.3,1034.74,909.67,911.33,704.41,126.67,652.51,-51.9,0.32,NA,POL,"English, Polish"
gp6-38,f,30,38,34.96,5,5,1,42.48,854.99,1059.5,923.25,923.25,832.13,1034.05,899.67,902.49,82.97,126.67,30,-52.97,0.33,NA,HUN,"English, Hungarian"
gp6-38,f,30,38,34.96,6,2,4,45.1,882.92,1041.46,871.69,871.69,875.34,1027.54,837.67,839.74,716.93,126.67,636.01,-80.93,0.51,NA,HUN,"English, Hungarian"
gp6-38,f,30,38,34.96,7,1,5,45.1,882.92,1041.46,871.69,871.69,882.69,1033.99,836.84,837.65,877.99,126.67,907.01,29.02,0.18,NA,HUN,"English, Hungarian"
gp6-38,f,30,38,34.96,8,3,3,42.48,854.99,1059.5,923.25,923.25,844.05,1042.4,892.28,895.21,573.66,126.67,535,-38.65,0.24,NA,HUN,"English, Hungarian"
gp6-38,f,30,38,34.96,9,4,2,37.28,872.12,1045.89,937.8,937.8,854.94,1025.99,914.78,917.08,266.68,126.67,152,-114.68,0.72,NA,HUN,"English, Hungarian"
gp6-38,f,30,38,34.96,10,5,10,42.48,854.99,1059.5,923.25,923.25,878.99,1080.24,900.83,897.78,1708.01,126.67,1772.01,64.01,0.4,NA,HUN,"English, Hungarian"
gp6-38,f,30,38,34.96,11,1,6,45.1,882.92,1041.46,871.69,871.69,889.69,1040.94,837.5,836.84,1030.38,126.67,924.01,-106.37,0.66,NA,HUN,"English, Hungarian"
gp6-38,f,30,38,34.96,12,3,8,37.28,872.12,1045.89,937.8,937.8,886.84,1056.16,913.14,910.97,1356.35,126.67,1312.01,-44.34,0.28,NA,HUN,"English, Hungarian"
gp6-38,f,30,38,34.96,13,4,9,45.1,882.92,1041.46,871.69,871.69,906.91,1062.12,846.4,843.62,1589.7,126.67,1661.01,71.31,0.45,NA,HUN,"English, Hungarian"
gp6-38,f,30,38,34.96,14,1,5,37.28,872.12,1045.89,937.8,937.8,872.33,1040.07,909.08,909.67,877.99,126.67,967.01,89.02,0.56,NA,HUN,"English, Hungarian"
gp6-38,f,30,38,34.96,15,3,8,42.48,854.99,1059.5,923.25,923.25,872.48,1070.97,895.45,892.47,1356.35,126.67,1233.01,-123.34,0.77,NA,HUN,"English, Hungarian"
gp6-38,f,30,38,34.96,16,4,9,42.48,854.99,1059.5,923.25,923.25,877.26,1077.7,899.11,895.91,1589.7,126.67,1471.01,-118.69,0.74,NA,HUN,"English, Hungarian"
gp6-38,f,30,38,34.96,17,4,2,37.28,872.12,1045.89,937.8,937.8,854.94,1025.99,914.78,917.08,266.68,126.67,113,-153.68,0.96,NA,HUN,"English, Hungarian"
gp6-38,f,30,38,34.96,18,1,6,45.1,882.92,1041.46,871.69,871.69,889.69,1040.94,837.5,836.84,1030.38,126.67,956.01,-74.37,0.46,NA,HUN,"English, Hungarian"
gp6-38,f,30,38,34.96,19,5,1,42.48,854.99,1059.5,923.25,923.25,832.13,1034.05,899.67,902.49,82.97,126.67,60,-22.97,0.14,NA,HUN,"English, Hungarian"
gp6-39,f,60,66,62.96,5,5,1,42.48,854.99,1059.5,923.25,923.25,834.15,1035.42,897.86,900.91,201.06,126.67,256,54.94,0.34,NA,GBR,English
gp6-39,f,60,66,62.96,6,1,6,37.28,872.12,1045.89,937.8,937.8,879.87,1047.78,910.14,909.14,1099.33,126.67,981.33,-117.99,0.74,NA,GBR,English
gp6-39,f,60,66,62.96,7,4,2,45.1,882.92,1041.46,871.69,871.69,864.52,1019.13,842.09,844.93,419.91,126.67,392.89,-27.03,0.17,NA,GBR,English
gp6-39,f,60,66,62.96,8,3,3,37.28,872.12,1045.89,937.8,937.8,860.91,1030.44,911.35,913.58,528.38,126.67,615.11,86.73,0.54,NA,GBR,English
gp6-39,f,60,66,62.96,9,4,9,42.48,854.99,1059.5,923.25,923.25,878.14,1078.99,899.96,896.82,1646.85,126.67,1617.78,-29.07,0.18,NA,GBR,English
gp6-39,f,60,66,62.96,10,2,7,42.48,854.99,1059.5,923.25,923.25,866.46,1063.28,892.47,890.62,1151.77,126.67,1064.89,-86.88,0.54,NA,GBR,English
gp6-39,f,60,66,62.96,11,1,5,45.1,882.92,1041.46,871.69,871.69,884.49,1035.7,836.87,837.31,916.61,126.67,976,59.39,0.37,NA,GBR,English
gp6-39,f,60,66,62.96,12,2,4,37.28,872.12,1045.89,937.8,937.8,868.45,1036.57,909.31,910.63,767.64,126.67,771.56,3.92,0.02,NA,GBR,English
gp6-39,f,60,66,62.96,13,5,10,42.48,854.99,1059.5,923.25,923.25,878.42,1079.39,900.23,897.12,1665.92,126.67,1742.22,76.31,0.48,NA,GBR,English
gp6-39,f,60,66,62.96,14,4,9,37.28,872.12,1045.89,937.8,937.8,891.96,1062.99,917.03,914.72,1646.85,126.67,1784.89,138.04,0.86,NA,GBR,English
gp6-39,f,60,66,62.96,15,3,3,45.1,882.92,1041.46,871.69,871.69,867.94,1021.69,840.22,842.98,528.38,126.67,611.56,83.18,0.52,NA,GBR,English
gp6-39,f,60,66,62.96,16,2,4,42.48,854.99,1059.5,923.25,923.25,851.41,1048.2,890.6,892.41,767.64,126.67,876.44,108.81,0.68,NA,GBR,English
gp6-39,f,60,66,62.96,17,3,8,37.28,872.12,1045.89,937.8,937.8,889,1058.99,914.56,912.23,1461.37,126.67,1688.89,227.52,1.42,NA,GBR,English
gp6-39,f,60,66,62.96,18,1,6,45.1,882.92,1041.46,871.69,871.69,892.64,1044.16,838.22,836.94,1099.33,126.67,1171.56,72.23,0.45,NA,GBR,English
gp6-39,f,60,66,62.96,19,2,7,45.1,882.92,1041.46,871.69,871.69,894.75,1046.56,838.9,837.21,1151.77,126.67,1185.78,34.01,0.21,NA,GBR,English
gp6-40,m,70,70,66.96,5,4,9,45.1,882.92,1041.46,871.69,871.69,905.56,1060.29,845.19,842.36,1519.63,126.67,1573.12,53.49,0.33,NA,GBR,English
gp6-40,m,70,70,66.96,6,1,6,37.28,872.12,1045.89,937.8,937.8,880.03,1047.96,910.19,909.15,1104.54,126.67,1005,-99.54,0.62,NA,GBR,English
gp6-40,m,70,70,66.96,7,1,5,45.1,882.92,1041.46,871.69,871.69,882.53,1033.84,836.84,837.68,874.49,126.67,856.88,-17.62,0.11,NA,GBR,English
gp6-40,m,70,70,66.96,8,2,4,37.28,872.12,1045.89,937.8,937.8,868.99,1037.04,909.25,910.47,783.09,126.67,813.75,30.66,0.19,NA,GBR,English
gp6-40,m,70,70,66.96,9,3,3,42.48,854.99,1059.5,923.25,923.25,839.8,1039.32,894.13,897.33,439.38,126.67,378.75,-60.63,0.38,NA,GBR,English
gp6-40,m,70,70,66.96,10,4,2,42.48,854.99,1059.5,923.25,923.25,838.06,1038.11,895.11,898.33,375.75,126.67,442.5,66.75,0.42,NA,GBR,English
gp6-40,m,70,70,66.96,11,3,8,45.1,882.92,1041.46,871.69,871.69,900.93,1054.14,841.85,839.22,1332.41,126.67,1396.88,64.47,0.4,NA,GBR,English
gp6-40,m,70,70,66.96,12,5,10,37.28,872.12,1045.89,937.8,937.8,893.34,1064.88,918.43,916.25,1760.67,126.67,1841.25,80.58,0.5,NA,GBR,English
gp6-40,m,70,70,66.96,13,5,1,45.1,882.92,1041.46,871.69,871.69,858.69,1014.87,846.63,849.15,162.51,126.67,361.88,199.36,1.25,NA,GBR,English
gp6-40,m,70,70,66.96,14,5,10,37.28,872.12,1045.89,937.8,937.8,893.34,1064.88,918.43,916.25,1760.67,126.67,1850.62,89.96,0.56,NA,GBR,English
gp6-40,m,70,70,66.96,15,4,9,42.48,854.99,1059.5,923.25,923.25,876.03,1075.93,898.03,894.81,1519.63,126.67,1666.88,147.24,0.92,NA,GBR,English
gp6-40,m,70,70,66.96,16,3,3,37.28,872.12,1045.89,937.8,937.8,858.6,1028.69,912.46,914.79,439.38,126.67,337.5,-101.88,0.64,NA,GBR,English
gp6-40,m,70,70,66.96,17,1,6,45.1,882.92,1041.46,871.69,871.69,892.86,1044.4,838.28,836.96,1104.54,126.67,1361.25,256.71,1.6,NA,GBR,English
gp6-40,m,70,70,66.96,18,1,5,42.48,854.99,1059.5,923.25,923.25,855.79,1052.07,890.42,891.26,874.49,126.67,976.88,102.38,0.64,NA,GBR,English
gp6-40,m,70,70,66.96,19,2,4,42.48,854.99,1059.5,923.25,923.25,852.04,1048.73,890.54,892.22,783.09,126.67,750,-33.09,0.21,NA,GBR,English
gp6-41,m,70,77,73.96,5,5,10,45.1,882.92,1041.46,871.69,871.69,910.04,1066.42,849.79,847.36,1805.68,126.67,1710.95,-94.72,0.59,NA,GBR,English
gp6-41,m,70,77,73.96,6,4,9,37.28,872.12,1045.89,937.8,937.8,890.31,1060.75,915.57,913.21,1536.01,126.67,1514.08,-21.94,0.14,NA,GBR,English
gp6-41,m,70,77,73.96,7,4,2,37.28,872.12,1045.89,937.8,937.8,855.07,1026.09,914.68,916.99,274.14,126.67,450.95,176.8,1.11,NA,GBR,English
gp6-41,m,70,77,73.96,8,3,8,42.48,854.99,1059.5,923.25,923.25,874.94,1074.38,897.16,893.97,1464.23,126.67,1431.11,-33.13,0.21,NA,GBR,English
gp6-41,m,70,77,73.96,9,3,3,45.1,882.92,1041.46,871.69,871.69,865.18,1019.62,841.69,844.53,442.44,126.67,562.04,119.61,0.75,NA,GBR,English
gp6-41,m,70,77,73.96,10,2,4,45.1,882.92,1041.46,871.69,871.69,875.16,1027.39,837.71,839.8,712.86,126.67,763.14,50.27,0.31,NA,GBR,English
gp6-41,m,70,77,73.96,11,2,7,42.48,854.99,1059.5,923.25,923.25,866.11,1062.87,892.35,890.58,1141.55,126.67,1186.42,44.86,0.28,NA,GBR,English
gp6-41,m,70,77,73.96,12,1,5,37.28,872.12,1045.89,937.8,937.8,871.26,1039.08,909.09,909.89,847.83,126.67,884.07,36.25,0.23,NA,GBR,English
gp6-41,m,70,77,73.96,13,1,6,45.1,882.92,1041.46,871.69,871.69,888.61,1039.81,837.3,836.87,1006.24,126.67,1052.82,46.59,0.29,NA,GBR,English
gp6-41,m,70,77,73.96,14,3,8,42.48,854.99,1059.5,923.25,923.25,874.94,1074.38,897.16,893.97,1464.23,126.67,1414.23,-50,0.31,NA,GBR,English
gp6-41,m,70,77,73.96,15,5,10,37.28,872.12,1045.89,937.8,937.8,893.8,1065.53,918.96,916.84,1805.68,126.67,1521.11,-284.57,1.78,NA,GBR,English
gp6-41,m,70,77,73.96,16,4,9,42.48,854.99,1059.5,923.25,923.25,876.33,1076.36,898.29,895.06,1536.01,126.67,1457.83,-78.19,0.49,NA,GBR,English
gp6-41,m,70,77,73.96,17,5,1,45.1,882.92,1041.46,871.69,871.69,857.72,1014.16,847.61,850.02,102.97,126.67,553.6,450.63,2.82,NA,GBR,English
gp6-41,m,70,77,73.96,18,2,7,37.28,872.12,1045.89,937.8,937.8,881.18,1049.25,910.54,909.27,1141.55,126.67,1256.73,115.18,0.72,NA,GBR,English
gp6-41,m,70,77,73.96,19,2,4,42.48,854.99,1059.5,923.25,923.25,849.22,1046.39,890.92,893.13,712.86,126.67,806.73,93.87,0.59,NA,GBR,English
gp6-42,m,50,58,54.96,5,2,7,42.48,854.99,1059.5,923.25,923.25,870.61,1068.47,894.36,891.65,1285.59,126.67,1358.76,73.17,0.46,NA,GBR,English
gp6-42,m,50,58,54.96,6,4,9,37.28,872.12,1045.89,937.8,937.8,889.5,1059.65,914.93,912.58,1488.48,126.67,1855.02,366.53,2.29,NA,GBR,English
gp6-42,m,50,58,54.96,7,4,2,42.48,854.99,1059.5,923.25,923.25,836.49,1037.03,896.11,899.3,312.15,126.67,75,-237.15,1.48,NA,GBR,English
gp6-42,m,50,58,54.96,8,1,6,45.1,882.92,1041.46,871.69,871.69,891.21,1042.58,837.84,836.85,1065.45,126.67,1142.51,77.06,0.48,NA,GBR,English
gp6-42,m,50,58,54.96,9,1,5,37.28,872.12,1045.89,937.8,937.8,871.74,1039.52,909.08,909.79,861.52,126.67,833.76,-27.76,0.17,NA,GBR,English
gp6-42,m,50,58,54.96,10,5,10,37.28,872.12,1045.89,937.8,937.8,893.26,1064.77,918.35,916.15,1753.5,126.67,1875.02,121.51,0.76,NA,GBR,English
gp6-42,m,50,58,54.96,11,5,1,45.1,882.92,1041.46,871.69,871.69,858.39,1014.65,846.93,849.42,144.76,126.67,51.25,-93.51,0.58,NA,GBR,English
gp6-42,m,50,58,54.96,12,3,8,42.48,854.99,1059.5,923.25,923.25,872.7,1071.27,895.59,892.59,1365.14,126.67,1543.76,178.62,1.12,NA,GBR,English
gp6-42,m,50,58,54.96,13,2,4,42.48,854.99,1059.5,923.25,923.25,848.74,1046.01,891.01,893.31,700.55,126.67,341.25,-359.3,2.25,NA,GBR,English
gp6-42,m,50,58,54.96,14,1,5,37.28,872.12,1045.89,937.8,937.8,871.74,1039.52,909.08,909.79,861.52,126.67,798.76,-62.76,0.39,NA,GBR,English
gp6-42,m,50,58,54.96,15,4,9,45.1,882.92,1041.46,871.69,871.69,904.9,1059.39,844.64,841.8,1488.48,126.67,1578.76,90.28,0.56,NA,GBR,English
gp6-42,m,50,58,54.96,16,2,4,42.48,854.99,1059.5,923.25,923.25,848.74,1046.01,891.01,893.31,700.55,126.67,575,-125.55,0.78,NA,GBR,English
gp6-42,m,50,58,54.96,17,2,7,37.28,872.12,1045.89,937.8,937.8,885.17,1054.03,912.21,910.25,1285.59,126.67,1270.01,-15.58,0.1,NA,GBR,English
gp6-42,m,50,58,54.96,18,3,8,45.1,882.92,1041.46,871.69,871.69,901.86,1055.35,842.43,839.72,1365.14,126.67,1355.01,-10.13,0.06,NA,GBR,English
gp6-42,m,50,58,54.96,19,1,6,45.1,882.92,1041.46,871.69,871.69,891.21,1042.58,837.84,836.85,1065.45,126.67,1067.51,2.05,0.01,NA,GBR,English
gp6-43,f,20,29,25.96,5,2,7,42.48,854.99,1059.5,923.25,923.25,865.97,1062.7,892.3,890.56,1137.57,126.67,1166.01,28.44,0.18,NA,PRT,"English, Portuguese"
gp6-43,f,20,29,25.96,6,1,6,37.28,872.12,1045.89,937.8,937.8,878.16,1045.91,909.72,909.07,1046.44,126.67,1033.01,-13.43,0.08,NA,PRT,"English, Portuguese"
gp6-43,f,20,29,25.96,7,5,10,45.1,882.92,1041.46,871.69,871.69,908.62,1064.47,848.14,845.51,1696.07,126.67,1578.01,-118.06,0.74,NA,PRT,"English, Portuguese"
gp6-43,f,20,29,25.96,8,3,8,37.28,872.12,1045.89,937.8,937.8,889.38,1059.49,914.84,912.5,1482.06,126.67,1444.01,-38.05,0.24,NA,PRT,"English, Portuguese"
gp6-43,f,20,29,25.96,9,1,5,42.48,854.99,1059.5,923.25,923.25,856.01,1052.27,890.42,891.21,879.64,126.67,817.01,-62.63,0.39,NA,PRT,"English, Portuguese"
gp6-43,f,20,29,25.96,10,2,4,37.28,872.12,1045.89,937.8,937.8,863.7,1032.62,910.34,912.32,623.57,126.67,695.01,71.43,0.45,NA,PRT,"English, Portuguese"
gp6-43,f,20,29,25.96,11,4,9,42.48,854.99,1059.5,923.25,923.25,878.22,1079.1,900.03,896.9,1651.9,126.67,1493.01,-158.88,0.99,NA,PRT,"English, Portuguese"
gp6-43,f,20,29,25.96,12,4,2,45.1,882.92,1041.46,871.69,871.69,860.67,1016.31,844.86,847.56,264.94,126.67,427,162.06,1.01,NA,PRT,"English, Portuguese"
gp6-43,f,20,29,25.96,13,3,3,45.1,882.92,1041.46,871.69,871.69,870.42,1023.59,839.15,841.76,596.72,126.67,599,2.29,0.01,NA,PRT,"English, Portuguese"
gp6-43,f,20,29,25.96,14,1,6,37.28,872.12,1045.89,937.8,937.8,878.16,1045.91,909.72,909.07,1046.44,126.67,1007.01,-39.43,0.25,NA,PRT,"English, Portuguese"
gp6-43,f,20,29,25.96,15,3,8,42.48,854.99,1059.5,923.25,923.25,875.31,1074.89,897.44,894.24,1482.06,126.67,1432.01,-50.05,0.31,NA,PRT,"English, Portuguese"
gp6-43,f,20,29,25.96,16,5,1,37.28,872.12,1045.89,937.8,937.8,852.14,1023.96,917.16,919.25,86.63,126.67,327,240.37,1.5,NA,PRT,"English, Portuguese"
gp6-43,f,20,29,25.96,17,1,5,42.48,854.99,1059.5,923.25,923.25,856.01,1052.27,890.42,891.21,879.64,126.67,903.01,23.37,0.15,NA,PRT,"English, Portuguese"
gp6-43,f,20,29,25.96,18,2,4,45.1,882.92,1041.46,871.69,871.69,871.46,1024.41,838.77,841.29,623.57,126.67,632.01,8.43,0.05,NA,PRT,"English, Portuguese"
gp6-43,f,20,29,25.96,19,3,3,42.48,854.99,1059.5,923.25,923.25,844.86,1043,892.01,894.85,596.72,126.67,570,-26.71,0.17,NA,PRT,"English, Portuguese"
gp6-44,m,70,73,69.96,5,1,6,45.1,882.92,1041.46,871.69,871.69,889.5,1040.75,837.46,836.84,1026.24,126.67,952.01,-74.23,0.46,NA,GBR,English
gp6-44,m,70,73,69.96,6,1,5,37.28,872.12,1045.89,937.8,937.8,870.43,1038.32,909.12,910.09,824.44,126.67,785.01,-39.43,0.25,NA,GBR,English
gp6-44,m,70,73,69.96,7,3,8,45.1,882.92,1041.46,871.69,871.69,904.72,1059.14,844.49,841.65,1480.04,126.67,1204.01,-276.03,1.73,NA,GBR,English
gp6-44,m,70,73,69.96,8,4,9,42.48,854.99,1059.5,923.25,923.25,878.1,1078.92,899.91,896.76,1643.48,126.67,1420.01,-223.46,1.4,NA,GBR,English
gp6-44,m,70,73,69.96,9,5,1,37.28,872.12,1045.89,937.8,937.8,853.59,1025.01,915.85,918.07,187.28,126.67,299,111.73,0.7,NA,GBR,English
gp6-44,m,70,73,69.96,10,2,7,45.1,882.92,1041.46,871.69,871.69,896.63,1048.78,839.64,837.61,1201.58,126.67,1291.01,89.43,0.56,NA,GBR,English
gp6-44,m,70,73,69.96,11,5,10,37.28,872.12,1045.89,937.8,937.8,892.36,1063.54,917.42,915.14,1677.87,126.67,1572.01,-105.86,0.66,NA,GBR,English
gp6-44,m,70,73,69.96,12,3,3,42.48,854.99,1059.5,923.25,923.25,842.08,1040.95,893.05,896.14,514.52,126.67,353,-161.52,1.01,NA,GBR,English
gp6-44,m,70,73,69.96,13,4,2,42.48,854.99,1059.5,923.25,923.25,838.52,1038.43,894.83,898.05,393.44,126.67,304,-89.44,0.56,NA,GBR,English
gp6-44,m,70,73,69.96,14,5,1,45.1,882.92,1041.46,871.69,871.69,859.13,1015.19,846.21,848.78,187.28,126.67,188,0.73,0,NA,GBR,English
gp6-44,m,70,73,69.96,15,4,9,37.28,872.12,1045.89,937.8,937.8,891.92,1062.93,916.98,914.67,1643.48,126.67,1748.01,104.54,0.65,NA,GBR,English
gp6-44,m,70,73,69.96,16,1,6,37.28,872.12,1045.89,937.8,937.8,877.48,1045.19,909.58,909.08,1026.24,126.67,1228.01,201.77,1.26,NA,GBR,English
gp6-44,m,70,73,69.96,17,3,8,42.48,854.99,1059.5,923.25,923.25,875.26,1074.83,897.41,894.21,1480.04,126.67,1579.01,98.97,0.62,NA,GBR,English
gp6-44,m,70,73,69.96,18,3,3,45.1,882.92,1041.46,871.69,871.69,867.47,1021.33,840.45,843.23,514.52,126.67,422,-92.52,0.58,NA,GBR,English
gp6-44,m,70,73,69.96,19,1,5,42.48,854.99,1059.5,923.25,923.25,853.73,1050.2,890.43,891.75,824.44,126.67,607,-217.44,1.36,NA,GBR,English
gp6-45,m,70,73,69.96,5,1,5,42.48,854.99,1059.5,923.25,923.25,858.81,1054.96,890.63,890.72,948.32,126.67,952.81,4.49,0.03,NA,GBR,English
gp6-45,m,70,73,69.96,6,3,8,45.1,882.92,1041.46,871.69,871.69,901.75,1055.2,842.36,839.66,1361.04,126.67,1226.41,-134.63,0.84,NA,GBR,English
gp6-45,m,70,73,69.96,7,5,1,42.48,854.99,1059.5,923.25,923.25,833.28,1034.83,898.6,901.56,153.4,126.67,486.01,332.61,2.08,NA,GBR,English
gp6-45,m,70,73,69.96,8,2,7,45.1,882.92,1041.46,871.69,871.69,895.75,1047.74,839.28,837.41,1177.96,126.67,1190.41,12.45,0.08,NA,GBR,English
gp6-45,m,70,73,69.96,9,3,3,37.28,872.12,1045.89,937.8,937.8,861.37,1030.79,911.16,913.36,544.81,126.67,580.81,36,0.22,NA,GBR,English
gp6-45,m,70,73,69.96,10,2,4,45.1,882.92,1041.46,871.69,871.69,871.77,1024.65,838.67,841.15,631.42,126.67,687.61,56.18,0.35,NA,GBR,English
gp6-45,m,70,73,69.96,11,1,6,42.48,854.99,1059.5,923.25,923.25,860.93,1057.12,890.95,890.49,1001.59,126.67,976.81,-24.78,0.15,NA,GBR,English
gp6-45,m,70,73,69.96,12,4,9,37.28,872.12,1045.89,937.8,937.8,892.12,1063.21,917.18,914.88,1659.03,126.67,1461.62,-197.41,1.23,NA,GBR,English
gp6-45,m,70,73,69.96,13,5,10,42.48,854.99,1059.5,923.25,923.25,880.26,1082.09,902.27,899.41,1814.19,126.67,1621.22,-192.97,1.21,NA,GBR,English
gp6-45,m,70,73,69.96,14,2,7,37.28,872.12,1045.89,937.8,937.8,882.25,1050.51,910.92,909.45,1177.96,126.67,1005.61,-172.35,1.08,NA,GBR,English
gp6-45,m,70,73,69.96,15,1,6,45.1,882.92,1041.46,871.69,871.69,888.4,1039.6,837.27,836.89,1001.59,126.67,950.41,-51.18,0.32,NA,GBR,English
gp6-45,m,70,73,69.96,16,5,10,37.28,872.12,1045.89,937.8,937.8,893.89,1065.64,919.06,916.94,1814.19,126.67,1665.62,-148.57,0.93,NA,GBR,English
gp6-45,m,70,73,69.96,17,5,1,45.1,882.92,1041.46,871.69,871.69,858.53,1014.76,846.79,849.29,153.4,126.67,307.2,153.81,0.96,NA,GBR,English
gp6-45,m,70,73,69.96,18,1,5,42.48,854.99,1059.5,923.25,923.25,858.81,1054.96,890.63,890.72,948.32,126.67,981.61,33.29,0.21,NA,GBR,English
gp6-45,m,70,73,69.96,19,3,8,42.48,854.99,1059.5,923.25,923.25,872.6,1071.13,895.53,892.53,1361.04,126.67,1318.81,-42.23,0.26,NA,GBR,English
gp6-46,m,70,70,66.96,5,5,1,37.28,872.12,1045.89,937.8,937.8,853.72,1025.1,915.74,917.97,195.53,126.67,513.33,317.8,1.99,NA,GBR,English
gp6-46,m,70,70,66.96,6,2,4,42.48,854.99,1059.5,923.25,923.25,845.38,1043.39,891.84,894.63,611.24,126.67,628,16.76,0.1,NA,GBR,English
gp6-46,m,70,70,66.96,7,4,2,37.28,872.12,1045.89,937.8,937.8,855.59,1026.46,914.31,916.64,301.27,126.67,309.33,8.06,0.05,NA,GBR,English
