b_Intercept,b_age_centered,b_Iage_centeredE2,b_Iage_centeredE3,sigma,Intercept,lp__
0.650598,-0.0727116,0.00211843,-0.0000166825,1.04377,0.198455,-604.381
0.650598,-0.0727116,0.00211843,-0.0000166825,1.04377,0.198455,-604.381
0.650598,-0.0727116,0.00211843,-0.0000166825,1.04377,0.198455,-604.381
0.650598,-0.0727116,0.00211843,-0.0000166825,1.04377,0.198455,-604.381
0.672938,-0.0727063,0.00211803,-0.0000171663,1.04377,0.198461,-604.92
0.609591,-0.0727517,0.00211783,-0.0000157561,1.04388,0.198456,-607.078
0.651139,-0.0727464,0.00211836,-0.0000166775,1.04389,0.198455,-604.432
0.614874,-0.0727614,0.00211717,-0.0000158551,1.0439,0.198458,-606.514
0.595673,-0.0725155,0.00212584,-0.0000157035,1.04393,0.198475,-608.447
0.598817,-0.0724834,0.00212728,-0.0000158136,1.04377,0.198459,-607.832
0.64284,-0.0724581,0.00213754,-0.0000169775,1.04378,0.198462,-604.363
0.64284,-0.0724581,0.00213754,-0.0000169775,1.04378,0.198462,-604.363
0.64284,-0.0724581,0.00213754,-0.0000169775,1.04378,0.198462,-604.363
0.64284,-0.0724581,0.00213754,-0.0000169775,1.04378,0.198462,-604.363
0.64284,-0.0724581,0.00213754,-0.0000169775,1.04378,0.198462,-604.363
0.64284,-0.0724581,0.00213754,-0.0000169775,1.04378,0.198462,-604.363
0.633391,-0.0725567,0.00214372,-0.0000168411,1.04385,0.198451,-604.614
0.633391,-0.0725567,0.00214372,-0.0000168411,1.04385,0.198451,-604.614
0.635418,-0.072545,0.00214332,-0.0000168834,1.04385,0.19845,-604.54
0.635418,-0.072545,0.00214332,-0.0000168834,1.04385,0.19845,-604.54
0.635418,-0.072545,0.00214332,-0.0000168834,1.04385,0.19845,-604.54
0.683911,-0.0744898,0.0020314,-0.0000150096,1.04818,0.19877,-607.008
0.717465,-0.0747335,0.002013,-0.0000152958,1.04844,0.198792,-608.201
0.721104,-0.0773441,0.001993,-0.0000138569,1.04971,0.198341,-608.667
0.65064,-0.0745597,0.00223548,-0.0000180321,1.04983,0.197984,-606.575
0.661051,-0.0776926,0.00228748,-0.0000178195,1.04702,0.198363,-605.888
0.65647,-0.0763489,0.00232283,-0.0000189669,1.04669,0.198421,-605.258
0.735613,-0.0808959,0.00234147,-0.0000190197,1.04678,0.198598,-606.474
0.714071,-0.0820389,0.00238005,-0.0000187556,1.04613,0.19844,-604.965
0.682443,-0.0799138,0.00243949,-0.0000200924,1.04526,0.198955,-604.596
0.682443,-0.0799138,0.00243949,-0.0000200924,1.04526,0.198955,-604.596
0.729502,-0.0795163,0.00236692,-0.0000200354,1.04694,0.195525,-606.952
0.640791,-0.0787182,0.0024073,-0.0000191854,1.04673,0.19587,-605.429
0.662335,-0.0790793,0.0023859,-0.0000191001,1.04646,0.195953,-604.468
0.726484,-0.0819624,0.00241546,-0.000019777,1.04535,0.19559,-604.227
0.814755,-0.0958661,0.00271111,-0.0000209591,1.04507,0.196908,-604.49
0.779923,-0.0967828,0.00280878,-0.0000215884,1.04523,0.19704,-604.882
0.754362,-0.0952135,0.00292743,-0.0000238957,1.04493,0.197901,-603.94
0.739396,-0.0948414,0.00290909,-0.0000233917,1.0453,0.198064,-605.015
0.755732,-0.0993605,0.00307113,-0.0000247239,1.04494,0.1984,-605.646
0.817385,-0.0993334,0.00307194,-0.0000261006,1.04491,0.198388,-604.653
0.78573,-0.0974692,0.00305674,-0.0000259551,1.04611,0.198394,-604.493
0.793213,-0.0965968,0.00301759,-0.0000257858,1.04575,0.198317,-604.811
0.787038,-0.101665,0.00303681,-0.0000237752,1.04558,0.197358,-605.65
0.791742,-0.0986606,0.00311575,-0.0000266479,1.04543,0.198318,-604.297
0.791742,-0.0986606,0.00311575,-0.0000266479,1.04543,0.198318,-604.297
0.788285,-0.0985886,0.00306866,-0.0000257347,1.04582,0.198356,-604.169
0.77411,-0.0953931,0.00300649,-0.0000256679,1.04886,0.199676,-606.2
0.708252,-0.0861614,0.00269153,-0.0000225303,1.05136,0.199036,-606.992
0.716535,-0.0864824,0.00273643,-0.0000234852,1.04648,0.195018,-603.915
0.706484,-0.0850646,0.00255875,-0.0000206232,1.0452,0.194749,-603.031
0.706484,-0.0850646,0.00255875,-0.0000206232,1.0452,0.194749,-603.031
0.71162,-0.0856545,0.00250337,-0.0000194575,1.04514,0.194495,-603.458
0.754666,-0.0856939,0.0025033,-0.000020381,1.04509,0.194485,-603.882
0.749201,-0.085708,0.00249759,-0.0000201498,1.04489,0.19449,-603.436
0.749201,-0.085708,0.00249759,-0.0000201498,1.04489,0.19449,-603.436
0.693739,-0.0791001,0.00258118,-0.0000234189,1.047,0.194198,-607.524
0.703206,-0.0816422,0.00240699,-0.0000192671,1.04691,0.194963,-604.002
0.68756,-0.0783421,0.00232202,-0.0000188263,1.04762,0.194811,-604.478
0.645574,-0.0785628,0.00234478,-0.0000182448,1.04673,0.194092,-605.014
0.706909,-0.0829066,0.00245428,-0.0000196819,1.04551,0.193917,-602.968
0.738421,-0.0829601,0.0024889,-0.0000209868,1.04602,0.193905,-604.976
0.706929,-0.0833894,0.00249481,-0.0000202153,1.04571,0.193935,-602.983
0.680644,-0.0833679,0.00255033,-0.0000206721,1.04513,0.194005,-603.037
0.703572,-0.0833408,0.00254916,-0.0000211643,1.04507,0.194005,-602.75
0.711186,-0.0831986,0.00254519,-0.0000213231,1.04576,0.193906,-603.293
0.706996,-0.0842308,0.00250295,-0.0000199938,1.04485,0.193905,-602.66
0.66832,-0.0842608,0.0024993,-0.0000190666,1.0448,0.193903,-605.464
0.693764,-0.0839843,0.00250343,-0.0000198229,1.04463,0.193884,-602.871
0.693764,-0.0839843,0.00250343,-0.0000198229,1.04463,0.193884,-602.871
0.693764,-0.0839843,0.00250343,-0.0000198229,1.04463,0.193884,-602.871
0.668447,-0.083896,0.002504,-0.0000193181,1.04463,0.1939,-604.788
0.713352,-0.083902,0.0025056,-0.0000203279,1.04463,0.193898,-602.52
0.713352,-0.083902,0.0025056,-0.0000203279,1.04463,0.193898,-602.52
0.717277,-0.0838936,0.00250692,-0.0000204418,1.04463,0.193905,-602.593
0.718901,-0.0830093,0.00238147,-0.0000185502,1.04528,0.194161,-603.264
0.679019,-0.0819868,0.00243515,-0.0000191214,1.04499,0.194174,-603.428
0.697076,-0.0822812,0.0024099,-0.0000189217,1.0454,0.194103,-603.217
0.697076,-0.0822812,0.0024099,-0.0000189217,1.0454,0.194103,-603.217
0.733295,-0.0850616,0.00246241,-0.0000194494,1.04568,0.19405,-603.274
0.754841,-0.0873406,0.00242239,-0.0000181734,1.04646,0.193923,-604.302
0.693327,-0.0881806,0.00299257,-0.0000269435,1.0508,0.195223,-606.992
0.743648,-0.0903817,0.00259479,-0.0000197264,1.05439,0.195364,-608.244
0.673477,-0.0839896,0.00277559,-0.000024363,1.05593,0.195443,-608.536
0.786008,-0.0879034,0.00257677,-0.0000214318,1.05942,0.194913,-611.778
0.698136,-0.0866103,0.00272852,-0.0000228986,1.05541,0.194154,-607.173
0.739919,-0.0848457,0.0024214,-0.0000189163,1.0561,0.194848,-608.235
0.728943,-0.0896734,0.00291932,-0.0000256718,1.04744,0.196919,-605.415
0.727048,-0.0901222,0.00292867,-0.0000255958,1.04719,0.197272,-605.132
0.707617,-0.0899814,0.00292396,-0.0000251298,1.04788,0.198017,-605.466
0.724711,-0.0842789,0.00243668,-0.0000190196,1.04752,0.199297,-605.861
0.733005,-0.0843443,0.00243999,-0.0000192496,1.04711,0.198549,-605.415
0.71933,-0.0854607,0.00268646,-0.000023059,1.04725,0.195896,-604.776
0.736209,-0.0865806,0.00252149,-0.0000198968,1.04519,0.195496,-603.424
0.736209,-0.0865806,0.00252149,-0.0000198968,1.04519,0.195496,-603.424
0.736209,-0.0865806,0.00252149,-0.0000198968,1.04519,0.195496,-603.424
0.744766,-0.0867007,0.00264475,-0.0000223119,1.04594,0.195161,-604.232
0.699749,-0.0870123,0.00266469,-0.000021555,1.04551,0.195207,-603.639
0.712815,-0.0865367,0.00266016,-0.0000219692,1.04601,0.195178,-603.352
0.741601,-0.0862822,0.00264552,-0.0000224389,1.04499,0.195334,-603.994
0.728762,-0.0862286,0.00264591,-0.0000221885,1.04508,0.195351,-603.329
0.763965,-0.087788,0.00254274,-0.0000203737,1.04469,0.194874,-603.471
0.763965,-0.087788,0.00254274,-0.0000203737,1.04469,0.194874,-603.471
0.981647,-0.122102,0.00353652,-0.0000283023,1.04527,0.191605,-604.709
0.960279,-0.122149,0.00354497,-0.0000279701,1.04507,0.191596,-603.899
0.831423,-0.112167,0.00377048,-0.000033749,1.04636,0.191319,-603.978
0.859516,-0.116848,0.00388063,-0.0000343392,1.0463,0.19029,-603.281
0.840032,-0.116158,0.00385218,-0.0000337011,1.04611,0.189997,-602.815
0.843217,-0.116046,0.00385478,-0.0000338685,1.04617,0.189997,-602.871
0.894326,-0.120477,0.00376656,-0.0000313637,1.04517,0.191289,-602.437
0.9253,-0.120753,0.00369833,-0.0000306599,1.0472,0.191304,-603.354
0.919838,-0.11809,0.00355463,-0.0000290738,1.04651,0.191226,-603.101
0.919838,-0.11809,0.00355463,-0.0000290738,1.04651,0.191226,-603.101
0.899849,-0.118236,0.00352238,-0.0000279769,1.04581,0.191221,-603.48
0.878432,-0.118294,0.00367198,-0.0000302515,1.04515,0.190787,-602.396
0.920345,-0.119519,0.0035543,-0.0000284573,1.04554,0.190624,-602.862
0.937906,-0.119284,0.00348014,-0.0000275843,1.04534,0.190342,-603.112
0.899583,-0.119031,0.00363057,-0.0000296463,1.04534,0.189734,-602.037
0.902918,-0.117567,0.00367917,-0.0000312573,1.04522,0.190122,-602.091
0.902918,-0.117567,0.00367917,-0.0000312573,1.04522,0.190122,-602.091
0.902918,-0.117567,0.00367917,-0.0000312573,1.04522,0.190122,-602.091
0.922464,-0.119098,0.00358707,-0.0000292996,1.04497,0.190424,-602.198
0.922464,-0.119098,0.00358707,-0.0000292996,1.04497,0.190424,-602.198
0.911862,-0.119747,0.00357561,-0.0000285688,1.04579,0.190397,-603.042
0.829725,-0.112554,0.0036931,-0.0000321886,1.04719,0.187831,-602.099
0.863345,-0.112492,0.0034989,-0.0000293462,1.048,0.188898,-602.285
0.851567,-0.114015,0.0036279,-0.0000307888,1.04763,0.18904,-602.289
0.817427,-0.112974,0.00372908,-0.0000323725,1.04815,0.188951,-603.171
0.805695,-0.113613,0.00386274,-0.0000342947,1.0478,0.189074,-604.038
0.828214,-0.113783,0.00382092,-0.0000339463,1.04858,0.188803,-603.804
0.81967,-0.11286,0.0037335,-0.0000325592,1.05011,0.188688,-603.894
0.900569,-0.117778,0.00353132,-0.0000284545,1.04757,0.186941,-602.209
0.913499,-0.11805,0.00354171,-0.0000288053,1.04669,0.187083,-601.806
0.921087,-0.117029,0.00356172,-0.000029801,1.04809,0.186761,-602.874
0.865684,-0.116076,0.0035072,-0.0000280099,1.046,0.186573,-602.136
0.917005,-0.116427,0.00354521,-0.000029689,1.04575,0.186091,-601.629
0.866863,-0.116064,0.00356327,-0.0000290859,1.04531,0.186092,-600.824
0.917773,-0.11969,0.00360283,-0.0000293257,1.04563,0.185802,-600.98
0.889468,-0.120514,0.00359854,-0.0000282597,1.04595,0.18587,-603.299
0.857814,-0.11811,0.00380893,-0.0000325267,1.04644,0.185374,-601.026
0.896503,-0.119657,0.0038554,-0.0000335139,1.0468,0.186728,-602.071
0.823997,-0.116206,0.00390051,-0.0000342838,1.04484,0.187092,-601.809
0.823997,-0.116206,0.00390051,-0.0000342838,1.04484,0.187092,-601.809
0.9705,-0.12095,0.00345857,-0.0000272386,1.04549,0.186739,-603.228
0.931197,-0.121007,0.0035879,-0.0000287467,1.04521,0.186392,-601.459
0.911753,-0.118975,0.00354186,-0.0000283704,1.04589,0.186568,-601.606
0.934091,-0.117894,0.00355736,-0.0000296268,1.04405,0.18648,-601.456
0.934091,-0.117894,0.00355736,-0.0000296268,1.04405,0.18648,-601.456
0.886593,-0.118684,0.00352616,-0.0000276616,1.04417,0.186447,-602.199
0.919742,-0.118764,0.00352787,-0.0000283841,1.04408,0.186417,-600.716
0.919742,-0.118764,0.00352787,-0.0000283841,1.04408,0.186417,-600.716
0.896978,-0.118755,0.00352891,-0.0000279088,1.04407,0.186417,-601.388
0.896978,-0.118755,0.00352891,-0.0000279088,1.04407,0.186417,-601.388
0.914798,-0.118769,0.00353045,-0.0000283211,1.04408,0.186415,-600.724
0.914367,-0.118771,0.00352964,-0.0000282961,1.04406,0.186408,-600.726
0.941535,-0.11878,0.00352808,-0.0000288579,1.04404,0.186404,-601.352
0.922051,-0.118884,0.00353144,-0.0000284475,1.04404,0.186405,-600.71
0.945289,-0.118872,0.00353105,-0.0000289539,1.04406,0.186409,-601.576
0.927874,-0.118902,0.00353222,-0.0000285809,1.04404,0.186407,-600.784
0.927874,-0.118902,0.00353222,-0.0000285809,1.04404,0.186407,-600.784
0.920858,-0.118909,0.00353237,-0.0000284271,1.04405,0.186408,-600.709
0.902685,-0.118882,0.00353325,-0.0000280581,1.04405,0.186399,-601.106
0.935862,-0.118855,0.00352889,-0.0000287156,1.04401,0.186389,-601.025
0.906584,-0.118792,0.00353107,-0.0000281433,1.04402,0.186391,-600.889
0.906584,-0.118792,0.00353107,-0.0000281433,1.04402,0.186391,-600.889
0.931939,-0.118826,0.00353228,-0.0000287052,1.04399,0.186391,-600.867
0.91507,-0.118842,0.00353377,-0.0000283565,1.04398,0.186392,-600.675
0.9171,-0.118788,0.00353504,-0.0000284484,1.04397,0.186394,-600.622
0.9171,-0.118788,0.00353504,-0.0000284484,1.04397,0.186394,-600.622
0.901503,-0.11879,0.00353474,-0.0000281003,1.04397,0.186396,-601.031
0.844545,-0.108978,0.00351823,-0.0000308911,1.04629,0.187127,-602.211
0.845178,-0.108857,0.00334287,-0.0000277092,1.04669,0.187791,-601.227
0.857339,-0.108185,0.00331599,-0.0000278488,1.04512,0.184541,-600.068
0.821623,-0.1083,0.00331298,-0.0000269609,1.04516,0.184536,-599.834
0.802941,-0.10824,0.00330847,-0.0000264955,1.04519,0.184523,-601.155
0.840459,-0.10824,0.00330895,-0.0000273258,1.04521,0.184527,-599.507
0.862176,-0.108971,0.00326557,-0.0000266769,1.0461,0.184495,-600.26
0.796863,-0.107503,0.00335759,-0.0000276154,1.0454,0.18363,-599.999
0.819439,-0.106343,0.00331081,-0.0000277678,1.04642,0.183351,-599.533
0.827221,-0.106607,0.00326418,-0.0000269602,1.04708,0.183379,-599.873
0.86795,-0.107767,0.00315116,-0.0000252493,1.04667,0.183493,-600.632
0.887991,-0.106823,0.00314871,-0.0000260575,1.04582,0.183694,-602.253
0.852585,-0.106578,0.00311898,-0.0000248418,1.04538,0.183739,-599.905
0.825716,-0.104924,0.00307168,-0.0000241205,1.04535,0.183539,-599.927
0.849912,-0.104881,0.00307582,-0.0000247475,1.04603,0.183445,-600.175
0.868259,-0.105441,0.00301421,-0.000023763,1.04575,0.183488,-600.807
0.832515,-0.105798,0.00308472,-0.000024115,1.04651,0.183848,-600.698
0.830986,-0.106359,0.0032674,-0.0000272045,1.04727,0.183732,-600.129
0.798771,-0.106602,0.00333358,-0.0000275972,1.04617,0.184415,-600.166
0.853597,-0.109754,0.00344244,-0.000029446,1.04642,0.182563,-600.06
0.819799,-0.110249,0.00334689,-0.0000267245,1.04618,0.18255,-600.805
0.907108,-0.114321,0.00345205,-0.0000287561,1.04714,0.183044,-601.308
0.942802,-0.116751,0.00337744,-0.0000270784,1.0449,0.183192,-601.401
0.929833,-0.116745,0.00335571,-0.0000263943,1.0451,0.183289,-600.999
0.973948,-0.122174,0.00350097,-0.0000276332,1.04504,0.183056,-601.906
0.964762,-0.12373,0.00351921,-0.000027076,1.04516,0.183132,-602.207
0.958946,-0.124216,0.00359332,-0.0000280962,1.04503,0.183312,-601.557
0.958946,-0.124216,0.00359332,-0.0000280962,1.04503,0.183312,-601.557
0.983098,-0.125017,0.00359479,-0.0000282945,1.0454,0.183385,-602.14
0.962198,-0.125694,0.00372637,-0.0000299675,1.04689,0.183202,-601.611
0.940569,-0.125008,0.00376494,-0.0000305103,1.04733,0.183208,-601.386
0.978134,-0.125938,0.00372359,-0.0000301504,1.04676,0.183484,-602.034
0.912654,-0.126139,0.00375418,-0.0000291925,1.04707,0.183482,-604.935
0.877724,-0.118789,0.00372049,-0.0000310633,1.04799,0.183825,-601.022
0.89111,-0.118564,0.00368477,-0.0000307989,1.0472,0.18374,-600.539
0.826898,-0.11213,0.00356656,-0.000030046,1.05383,0.184846,-603.726
0.899219,-0.124215,0.00386375,-0.0000317965,1.04894,0.182475,-601.994
0.881734,-0.121984,0.0038915,-0.0000329182,1.04874,0.182373,-601.229
0.845986,-0.121023,0.00398103,-0.0000342193,1.04814,0.182137,-601.845
0.896137,-0.121955,0.00386841,-0.0000328169,1.04792,0.182538,-600.704
0.795715,-0.116498,0.00393239,-0.000034215,1.04772,0.182892,-603.148
0.871929,-0.119841,0.00394112,-0.0000345529,1.04816,0.183193,-601.553
0.858649,-0.119493,0.00392226,-0.0000340679,1.04813,0.183246,-601.387
0.965731,-0.124353,0.00362404,-0.0000287623,1.04773,0.182773,-602.253
0.927471,-0.122906,0.00356966,-0.0000275691,1.04626,0.182546,-602.454
0.888691,-0.121713,0.00373321,-0.0000302704,1.04576,0.182394,-600.757
0.894164,-0.121518,0.00381315,-0.0000319385,1.04528,0.183006,-599.71
0.895225,-0.11723,0.00381986,-0.0000340024,1.04504,0.182431,-601.941
0.853755,-0.115754,0.00378191,-0.0000330539,1.04515,0.182256,-599.602
0.858785,-0.119474,0.00383458,-0.0000324913,1.04539,0.181908,-599.662
0.850765,-0.122729,0.00422174,-0.0000380256,1.04581,0.181278,-601.797
0.868964,-0.122963,0.00423413,-0.000038554,1.04616,0.181027,-602.523
1.03103,-0.13123,0.00382299,-0.0000308109,1.0471,0.182612,-603.761
0.770055,-0.116063,0.00407303,-0.0000364723,1.04791,0.181467,-604.475
0.872202,-0.10572,0.0028288,-0.0000204006,1.04559,0.179121,-601.562
0.886314,-0.105971,0.00286782,-0.0000213227,1.04541,0.178889,-600.952
0.886314,-0.105971,0.00286782,-0.0000213227,1.04541,0.178889,-600.952
0.886314,-0.105971,0.00286782,-0.0000213227,1.04541,0.178889,-600.952
0.864025,-0.106038,0.00290513,-0.0000214829,1.04537,0.179357,-600.565
0.864025,-0.106038,0.00290513,-0.0000214829,1.04537,0.179357,-600.565
0.796162,-0.105086,0.00346068,-0.000030665,1.04505,0.179526,-598.928
0.760778,-0.105501,0.00349258,-0.000030292,1.04499,0.179645,-598.662
0.777433,-0.105987,0.00346715,-0.000029979,1.04535,0.179313,-598.251
0.72711,-0.104588,0.00344962,-0.0000291743,1.04667,0.179359,-601.535
0.76802,-0.106643,0.00333956,-0.0000271339,1.04686,0.179033,-600.719
0.794917,-0.107693,0.00336279,-0.0000276846,1.04682,0.179066,-599.041
0.803747,-0.10596,0.00329411,-0.0000273814,1.04502,0.179017,-597.52
0.877212,-0.11484,0.00357407,-0.0000302255,1.04506,0.178317,-597.947
0.877212,-0.11484,0.00357407,-0.0000302255,1.04506,0.178317,-597.947
0.864406,-0.114853,0.00357696,-0.000029993,1.04507,0.178308,-597.619
0.779824,-0.108917,0.00364034,-0.0000319239,1.04488,0.179365,-598.741
0.779824,-0.108917,0.00364034,-0.0000319239,1.04488,0.179365,-598.741
0.759852,-0.108933,0.00363947,-0.0000314638,1.04491,0.179367,-599.737
0.884519,-0.110831,0.00339041,-0.000028753,1.04543,0.179448,-599.861
0.902057,-0.112434,0.0033921,-0.0000284609,1.04511,0.179232,-599.947
0.749286,-0.0947451,0.00279588,-0.0000220692,1.04707,0.174908,-597.486
0.696722,-0.091487,0.00289031,-0.0000240898,1.04951,0.17572,-598.777
0.745518,-0.0913409,0.00282127,-0.0000239557,1.04601,0.175432,-597.482
0.700792,-0.0831139,0.00233759,-0.0000177052,1.04493,0.175556,-597.355
0.700792,-0.0831139,0.00233759,-0.0000177052,1.04493,0.175556,-597.355
0.715005,-0.0828031,0.00227946,-0.0000170809,1.0452,0.17561,-597.799
0.679268,-0.0806095,0.00232914,-0.00001819,1.04768,0.175578,-598.189
0.684973,-0.0811903,0.00246077,-0.0000205109,1.04539,0.174399,-596.893
0.684973,-0.0811903,0.00246077,-0.0000205109,1.04539,0.174399,-596.893
0.673447,-0.0808843,0.00252505,-0.0000215822,1.04537,0.174316,-597.031
0.673447,-0.0808843,0.00252505,-0.0000215822,1.04537,0.174316,-597.031
0.674576,-0.0808547,0.00247404,-0.0000206743,1.04504,0.174526,-596.59
0.674576,-0.0808547,0.00247404,-0.0000206743,1.04504,0.174526,-596.59
0.674576,-0.0808547,0.00247404,-0.0000206743,1.04504,0.174526,-596.59
0.611574,-0.0768832,0.00256711,-0.0000227572,1.04561,0.175388,-598.117
0.66465,-0.0848184,0.00251069,-0.0000193526,1.04658,0.175454,-598.984
0.684414,-0.0880309,0.00271153,-0.0000220541,1.04711,0.175871,-597.911
0.674577,-0.0881048,0.00269905,-0.0000215724,1.04803,0.176027,-599.251
0.705352,-0.088988,0.00277774,-0.0000233047,1.05112,0.176058,-599.254
0.642393,-0.0874105,0.00294548,-0.0000257243,1.04784,0.175936,-599.378
0.656838,-0.0890318,0.00299535,-0.0000262633,1.04657,0.174887,-598.174
0.678146,-0.0901662,0.0029625,-0.0000256108,1.04437,0.1753,-596.672
0.71699,-0.0901129,0.00295915,-0.0000264228,1.04437,0.175303,-597.853
0.71699,-0.0901129,0.00295915,-0.0000264228,1.04437,0.175303,-597.853
0.715984,-0.0901231,0.00296061,-0.0000264231,1.04435,0.175307,-597.782
0.674611,-0.0900326,0.00295484,-0.0000254514,1.04434,0.175304,-596.733
0.657703,-0.0899994,0.00295574,-0.0000251126,1.04434,0.175305,-597.639
0.657703,-0.0899994,0.00295574,-0.0000251126,1.04434,0.175305,-597.639
0.670032,-0.0900187,0.00295684,-0.0000253942,1.04435,0.175307,-596.909
0.670032,-0.0900187,0.00295684,-0.0000253942,1.04435,0.175307,-596.909
0.656043,-0.090987,0.00296784,-0.0000248547,1.04449,0.175589,-598.639
0.692266,-0.090989,0.00296859,-0.0000256607,1.04451,0.175581,-596.588
0.639914,-0.0890895,0.00308573,-0.000027513,1.04543,0.175865,-599.081
0.657402,-0.0886661,0.00317134,-0.00002967,1.04477,0.175549,-600.285
0.657402,-0.0886661,0.00317134,-0.00002967,1.04477,0.175549,-600.285
0.666567,-0.0905164,0.00314486,-0.0000285528,1.04523,0.175897,-598.799
0.651417,-0.0895453,0.00295386,-0.00002513,1.04495,0.175861,-598.359
0.631179,-0.0896591,0.00296188,-0.0000247844,1.04499,0.175861,-600.64
0.7128,-0.0898109,0.00285798,-0.0000245803,1.04558,0.176158,-597.168
0.720873,-0.0898747,0.00284966,-0.0000245806,1.04722,0.175909,-598.051
0.700836,-0.0913484,0.0028379,-0.0000232698,1.04679,0.175948,-597.712
0.709547,-0.0911676,0.00281923,-0.0000231966,1.04706,0.175935,-597.506
0.747813,-0.0916012,0.00279068,-0.0000233181,1.04396,0.175788,-596.377
0.732945,-0.0916068,0.00279065,-0.0000229897,1.04398,0.175789,-595.95
0.732945,-0.0916068,0.00279065,-0.0000229897,1.04398,0.175789,-595.95
0.75014,-0.0916391,0.00278883,-0.000023318,1.044,0.17579,-596.485
0.75014,-0.0916391,0.00278883,-0.000023318,1.044,0.17579,-596.485
0.75014,-0.0916391,0.00278883,-0.000023318,1.044,0.17579,-596.485
0.75014,-0.0916391,0.00278883,-0.000023318,1.044,0.17579,-596.485
0.734303,-0.0916571,0.0027908,-0.0000229999,1.04399,0.175787,-595.966
0.734303,-0.0916571,0.0027908,-0.0000229999,1.04399,0.175787,-595.966
0.734303,-0.0916571,0.0027908,-0.0000229999,1.04399,0.175787,-595.966
0.6921,-0.0916375,0.00278862,-0.0000220445,1.044,0.17579,-597.972
0.735149,-0.0915789,0.00278079,-0.0000228683,1.04401,0.175788,-595.985
0.738944,-0.091543,0.00278089,-0.0000229692,1.04398,0.175794,-596.046
0.738944,-0.091543,0.00278089,-0.0000229692,1.04398,0.175794,-596.046
0.741375,-0.0915397,0.00277919,-0.0000229922,1.04397,0.175804,-596.105
0.77462,-0.0915581,0.00278033,-0.0000237328,1.04398,0.1758,-598.579
0.728315,-0.091585,0.00278067,-0.0000227137,1.04398,0.175803,-595.964
0.708923,-0.0915732,0.00278046,-0.0000222905,1.04399,0.175801,-596.632
0.77454,-0.0915874,0.00278057,-0.0000237224,1.04401,0.175806,-598.55
0.716715,-0.0915975,0.00277657,-0.0000223787,1.044,0.175789,-596.285
0.716715,-0.0915975,0.00277657,-0.0000223787,1.044,0.175789,-596.285
0.723314,-0.0915781,0.00277606,-0.0000225223,1.04399,0.175789,-596.06
0.716643,-0.0915963,0.00277699,-0.0000223852,1.04399,0.175798,-596.281
0.726764,-0.0915534,0.00277909,-0.0000226646,1.044,0.175799,-595.987
0.698517,-0.0915418,0.00277848,-0.0000220402,1.04396,0.1758,-597.4
0.723477,-0.0915482,0.00277731,-0.0000225622,1.04396,0.175793,-596.033
0.723477,-0.0915482,0.00277731,-0.0000225622,1.04396,0.175793,-596.033
0.71374,-0.0915899,0.00277301,-0.0000222518,1.044,0.175771,-596.446
0.761185,-0.0989201,0.00311471,-0.0000263682,1.04954,0.174397,-597.942
0.732749,-0.0988927,0.00308043,-0.0000251452,1.04771,0.1735,-597.871
0.794288,-0.0994112,0.00298023,-0.0000243839,1.04866,0.174854,-597.957
0.715818,-0.0933515,0.00298336,-0.0000254548,1.04735,0.173051,-596.684
0.758275,-0.0952226,0.00283298,-0.0000227946,1.04902,0.172336,-597.2
0.744238,-0.094799,0.00303521,-0.0000264035,1.05019,0.172455,-598.39
0.738602,-0.0945354,0.00303536,-0.0000264012,1.05017,0.172394,-598.25
0.699029,-0.0882152,0.00284742,-0.000024906,1.05212,0.170985,-598.931
0.737625,-0.093957,0.00272847,-0.0000209968,1.04956,0.171422,-598.2
0.742387,-0.095136,0.00268477,-0.0000198095,1.05293,0.16968,-600.808
0.778242,-0.0964869,0.00262355,-0.0000188677,1.05239,0.169553,-600.687
0.814036,-0.100998,0.00280761,-0.000021046,1.05217,0.169426,-599.419
0.74842,-0.0991629,0.00324924,-0.0000285953,1.04889,0.16833,-596.557
0.734934,-0.0916676,0.00266361,-0.0000208696,1.04563,0.166335,-594.125
0.775743,-0.0910562,0.00266737,-0.0000221002,1.04522,0.166499,-596.216
0.676024,-0.0880189,0.00289136,-0.0000254007,1.0449,0.16639,-594.162
0.662267,-0.0898349,0.00282362,-0.0000230415,1.04511,0.166477,-595.09
0.684369,-0.0896347,0.00283314,-0.0000237936,1.0452,0.16631,-593.64
0.727607,-0.0877596,0.00275493,-0.0000241336,1.04643,0.166145,-596.686
0.645592,-0.0874134,0.00275531,-0.0000224973,1.0469,0.166229,-595.981
0.714051,-0.0891129,0.00276745,-0.0000234753,1.04535,0.165756,-593.811
0.711309,-0.0891118,0.00276524,-0.0000233752,1.04535,0.165753,-593.67
0.684534,-0.0920576,0.00295375,-0.0000249469,1.04665,0.166265,-594.579
0.742783,-0.0915478,0.0029156,-0.000025741,1.04591,0.166424,-596.431
0.679314,-0.091732,0.00292141,-0.0000243752,1.04499,0.166512,-594.197
0.679314,-0.091732,0.00292141,-0.0000243752,1.04499,0.166512,-594.197
0.675067,-0.0917565,0.00292026,-0.0000242503,1.04496,0.166508,-594.49
0.707235,-0.0917423,0.002915,-0.000024867,1.045,0.166356,-593.507
0.707235,-0.0917423,0.002915,-0.000024867,1.045,0.166356,-593.507
0.707235,-0.0917423,0.002915,-0.000024867,1.045,0.166356,-593.507
