b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,s_sage_centered_1.3.,lp__,zs_1_1.1.,zs_1_1.2.,zs_1_1.3.
-0.319587,-6.95322,5.71401,0.374857,-0.319587,1.25499,2.95707,7.36052,-91.7259,0.219635,0.517513,1.28815
-0.298866,-7.78232,4.77765,0.378744,-0.298866,0.927522,2.24843,7.22828,-94.6447,0.194138,0.470614,1.51294
-0.332824,-7.00093,2.45814,0.367629,-0.332824,1.33583,2.95895,7.44588,-96.4469,0.543431,1.20374,3.02907
-0.34559,-6.67394,2.42975,0.358283,-0.34559,1.46467,3.23026,7.30657,-99.1896,0.602806,1.32946,3.00712
-0.348411,-7.49899,2.6276,0.365017,-0.348411,1.86621,3.44183,8.10947,-97.6942,0.710233,1.30988,3.08627
-0.349955,-7.75058,2.47269,0.374422,-0.349955,1.47988,3.15323,8.03244,-97.8016,0.598488,1.27522,3.24846
-0.282927,-7.77148,2.94189,0.375427,-0.282927,1.89914,3.32633,8.34155,-96.7295,0.64555,1.13068,2.83544
-0.310819,-7.13012,2.63879,0.375136,-0.310819,1.68617,3.42516,7.78181,-94.653,0.638994,1.298,2.949
-0.308384,-7.35926,2.9013,0.368681,-0.308384,1.89549,3.66582,8.20424,-94.4042,0.653324,1.26351,2.82778
-0.324337,-7.75248,3.49169,0.374024,-0.324337,0.811145,2.56436,7.47759,-92.3969,0.232308,0.73442,2.14154
-0.320529,-7.792,3.51064,0.371944,-0.320529,0.898766,2.44933,7.54348,-92.1708,0.256012,0.697688,2.14875
-0.327825,-8.56812,5.07567,0.367788,-0.327825,1.42023,3.06255,8.74177,-92.9955,0.279811,0.603378,1.72229
-0.319091,-8.14771,4.46167,0.365517,-0.319091,1.12101,2.96115,8.23362,-92.3611,0.251252,0.663686,1.84541
-0.312601,-7.55881,3.94978,0.380663,-0.312601,1.81063,3.26423,7.95703,-92.7031,0.458412,0.826433,2.01455
-0.304811,-7.35843,3.54139,0.375688,-0.304811,0.720408,2.33094,6.97518,-93.4723,0.203425,0.6582,1.96962
-0.3166,-8.05209,4.19324,0.372988,-0.3166,2.17659,3.59846,8.5242,-95.1797,0.519071,0.858157,2.03284
-0.333551,-6.58643,3.7616,0.36329,-0.333551,1.05056,2.5214,6.60581,-95.8414,0.279286,0.670301,1.75612
-0.337027,-7.16537,4.47104,0.366133,-0.337027,2.07982,3.34476,7.79554,-94.4823,0.465175,0.748094,1.74357
-0.3047,-6.88184,3.89024,0.357714,-0.3047,1.47864,2.87551,7.23967,-94.2255,0.380091,0.73916,1.86098
-0.308613,-7.44991,6.06505,0.365169,-0.308613,2.01034,3.9513,8.46199,-92.6859,0.331463,0.651487,1.39521
-0.315259,-7.68753,4.14905,0.361876,-0.315259,0.979662,2.27676,7.35539,-93.2008,0.236117,0.548742,1.77279
-0.323177,-7.2515,3.49346,0.37233,-0.323177,1.43505,2.80984,7.42475,-92.7675,0.410783,0.804316,2.12533
-0.314565,-9.01538,7.34854,0.369118,-0.314565,0.832842,2.59986,8.6206,-93.3825,0.113334,0.353792,1.1731
-0.294851,-8.03839,6.61286,0.383175,-0.294851,1.91801,3.57552,8.52942,-93.4442,0.290042,0.540692,1.28982
-0.319754,-7.29802,4.15676,0.363414,-0.319754,0.93377,2.50301,7.14739,-92.3902,0.224639,0.602155,1.71946
-0.330974,-7.48232,5.05376,0.365405,-0.330974,1.82394,3.1642,8.06351,-92.5413,0.360907,0.626107,1.59555
-0.308958,-8.35563,3.39045,0.371209,-0.308958,0.976222,2.57315,7.92631,-92.927,0.287933,0.758939,2.33783
-0.319836,-7.83859,3.38942,0.372505,-0.319836,1.2448,2.76893,7.8223,-91.9501,0.367261,0.816933,2.30785
-0.319811,-7.89874,3.39916,0.372421,-0.319811,1.34672,2.8185,8.00857,-92.3637,0.396192,0.829176,2.35605
-0.316912,-8.58552,4.05612,0.386856,-0.316912,0.83767,2.22005,7.85387,-93.8273,0.20652,0.547333,1.9363
-0.299077,-6.33069,3.76099,0.377822,-0.299077,2.28778,3.7238,7.46153,-95.4452,0.608293,0.990112,1.98393
-0.311175,-7.16748,3.88072,0.376049,-0.311175,1.41167,2.55395,7.14742,-94.8046,0.363764,0.658111,1.84178
-0.331996,-8.62633,5.09864,0.365758,-0.331996,0.225617,2.49964,8.09863,-98.3691,0.0442504,0.490255,1.58839
-0.30824,-8.25916,8.13179,0.383687,-0.30824,1.78502,2.53653,8.2692,-97.4088,0.219511,0.311927,1.0169
-0.307195,-8.2093,8.22249,0.382794,-0.307195,1.57777,3.74746,8.93313,-96.5695,0.191885,0.455757,1.08643
-0.282474,-8.27127,5.71916,0.369403,-0.282474,1.14009,2.66056,8.1982,-94.836,0.199346,0.465201,1.43346
-0.343426,-7.27727,5.91116,0.375277,-0.343426,1.57278,3.12064,7.54691,-94.081,0.266069,0.527923,1.27672
-0.306537,-7.47043,7.04182,0.376992,-0.306537,0.78064,2.55268,7.19856,-92.232,0.110858,0.362504,1.02226
-0.309546,-7.12868,8.78104,0.382749,-0.309546,0.723857,2.01689,6.78591,-95.3753,0.0824341,0.229687,0.772792
-0.346772,-7.01142,6.37744,0.384063,-0.346772,0.8596,2.71532,6.95486,-95.579,0.134788,0.42577,1.09054
-0.343695,-7.34851,6.13707,0.386174,-0.343695,1.06201,2.87576,7.56575,-94.3184,0.173048,0.468588,1.2328
-0.327346,-8.0405,7.36214,0.384313,-0.327346,1.12625,2.95952,7.99147,-92.1429,0.152978,0.401992,1.08548
-0.310013,-8.33076,8.17971,0.371889,-0.310013,1.04678,2.68884,8.22096,-91.8718,0.127972,0.328721,1.00504
-0.310468,-8.37584,8.68438,0.372219,-0.310468,1.02556,2.57898,7.95882,-91.6092,0.118093,0.296967,0.916452
-0.320876,-7.21762,4.32934,0.3831,-0.320876,1.35612,3.1377,7.45141,-93.2878,0.31324,0.724752,1.72114
-0.313947,-8.60007,8.04868,0.367293,-0.313947,1.61294,2.84936,8.50629,-92.2374,0.200398,0.354016,1.05686
-0.319029,-7.06612,2.56461,0.37948,-0.319029,0.78569,2.60376,6.84851,-96.581,0.306359,1.01527,2.67039
-0.318734,-8.99154,4.07549,0.376622,-0.318734,1.31611,3.19791,9.04244,-94.6647,0.322932,0.784668,2.21874
-0.315077,-8.64857,3.07991,0.376765,-0.315077,1.01536,2.43194,8.25762,-94.1069,0.329673,0.789614,2.68112
-0.314094,-8.63379,3.3371,0.373738,-0.314094,0.916882,2.4652,8.23489,-93.2831,0.274754,0.738724,2.46768
-0.309628,-8.58061,3.10717,0.391951,-0.309628,0.24372,2.0524,7.80764,-97.2547,0.0784378,0.660536,2.51278
-0.327243,-7.48712,6.33288,0.361531,-0.327243,1.4996,2.93646,7.45242,-96.7865,0.236796,0.463685,1.17678
-0.322586,-7.25747,3.11313,0.359754,-0.322586,1.02518,2.5643,7.0487,-95.556,0.329309,0.823706,2.26419
-0.316193,-7.88433,4.68715,0.38266,-0.316193,2.30128,3.85237,8.77657,-92.6722,0.490976,0.8219,1.87248
-0.319528,-7.55595,2.84829,0.388002,-0.319528,0.859214,2.48766,7.36477,-94.6054,0.301659,0.873386,2.58568
-0.305036,-8.58238,6.79229,0.380673,-0.305036,1.67754,3.24393,8.81421,-91.9302,0.246977,0.47759,1.29768
-0.316323,-7.51557,3.29012,0.363476,-0.316323,2.09812,3.71568,8.45167,-93.798,0.637703,1.12934,2.5688
-0.311401,-7.1142,2.91115,0.365815,-0.311401,1.97734,3.4595,7.85977,-94.2165,0.679228,1.18836,2.69988
-0.325671,-8.27718,7.9675,0.379744,-0.325671,1.196,2.55968,8.09855,-91.9366,0.15011,0.321266,1.01645
-0.304046,-7.52043,7.07686,0.366282,-0.304046,1.96074,3.78035,8.3186,-92.173,0.277063,0.534184,1.17546
-0.296258,-7.63778,6.55234,0.379033,-0.296258,0.953988,2.30473,7.24627,-93.4868,0.145595,0.351742,1.10591
-0.313414,-7.89849,7.24276,0.376635,-0.313414,0.740002,2.20725,7.38629,-91.7509,0.102171,0.304753,1.01982
-0.321332,-7.9491,7.82382,0.378175,-0.321332,1.34918,2.93749,7.89261,-91.895,0.172446,0.375455,1.00879
-0.31321,-7.64699,6.53419,0.362905,-0.31321,1.86568,3.30742,8.29899,-91.8202,0.285526,0.506172,1.27009
-0.314047,-7.66977,6.46252,0.363395,-0.314047,1.65709,3.26772,8.3479,-93.9843,0.256415,0.505642,1.29174
-0.314866,-7.60458,4.36229,0.386336,-0.314866,0.693428,2.42072,7.3901,-93.2558,0.15896,0.55492,1.69409
-0.326453,-7.68462,4.69467,0.385529,-0.326453,0.702986,2.87446,7.50314,-95.0788,0.149741,0.61228,1.59822
-0.326499,-7.66359,4.56704,0.38736,-0.326499,0.926754,2.31137,7.28281,-93.4235,0.202922,0.506097,1.59465
-0.328475,-7.82523,4.86378,0.380918,-0.328475,1.26031,2.94836,7.91688,-91.3895,0.259121,0.606186,1.62772
-0.338012,-7.24113,6.40032,0.367256,-0.338012,1.54761,3.27704,7.89821,-93.0461,0.241802,0.512012,1.23403
-0.324291,-6.72693,6.24511,0.35723,-0.324291,0.33256,2.03116,6.29179,-96.7567,0.0532513,0.32524,1.00747
-0.309384,-7.05973,10.8502,0.367816,-0.309384,3.13919,4.63428,8.71161,-96.7767,0.28932,0.427114,0.802897
-0.304275,-6.88418,8.26158,0.37138,-0.304275,1.88605,3.61327,7.64002,-93.1096,0.228292,0.437359,0.924766
-0.305971,-6.96046,9.31478,0.380716,-0.305971,0.691632,2.34473,6.95279,-95.7336,0.074251,0.251721,0.746426
-0.314943,-7.84284,2.46628,0.362542,-0.314943,0.938979,2.60005,7.63898,-95.0088,0.380728,1.05424,3.09737
-0.316175,-7.44678,4.18785,0.366328,-0.316175,2.92773,4.46885,9.01122,-94.9485,0.699101,1.0671,2.15176
-0.295604,-8.28236,2.79751,0.34523,-0.295604,0.614281,2.45104,7.84254,-100.179,0.219582,0.876152,2.8034
-0.295131,-7.68852,3.02438,0.341407,-0.295131,0.727358,2.31807,7.37436,-100.67,0.240498,0.76646,2.4383
-0.295025,-7.14587,4.64459,0.374234,-0.295025,1.68569,3.29485,7.77667,-92.2465,0.362936,0.709396,1.67435
-0.33734,-8.75009,9.86554,0.367465,-0.33734,1.92916,3.43232,9.00654,-94.1165,0.195545,0.34791,0.912929
-0.344845,-8.33079,7.36009,0.361845,-0.344845,0.324696,2.51352,7.8206,-97.5972,0.0441157,0.341506,1.06257
-0.317299,-7.79993,5.64485,0.371643,-0.317299,1.85904,3.8981,8.60139,-93.1191,0.329333,0.690558,1.52376
-0.32296,-8.08646,5.50766,0.360711,-0.32296,1.54968,3.07322,8.27833,-91.2917,0.281368,0.557989,1.50306
-0.329071,-8.15061,5.45713,0.361041,-0.329071,0.864041,2.4955,7.81127,-91.9937,0.158332,0.457292,1.43139
-0.325112,-8.06984,5.30002,0.36266,-0.325112,1.01966,2.74585,7.95057,-91.4779,0.192387,0.518083,1.5001
-0.323277,-7.4479,5.30625,0.358304,-0.323277,1.23997,2.67525,7.51578,-92.3666,0.233682,0.504169,1.4164
-0.308879,-7.32164,7.35271,0.373311,-0.308879,1.95974,3.26032,7.91666,-91.5908,0.266534,0.443417,1.0767
-0.298821,-7.56864,6.42322,0.373239,-0.298821,0.829312,2.47243,7.39339,-92.1729,0.129112,0.38492,1.15104
-0.311066,-8.11465,5.75645,0.365039,-0.311066,0.800304,2.43825,7.78343,-91.5865,0.139027,0.423569,1.35212
-0.304483,-7.62013,7.24633,0.367729,-0.304483,0.825272,2.4704,7.46632,-92.2216,0.113888,0.340918,1.03036
-0.314804,-8.80581,4.86595,0.382917,-0.314804,1.42062,2.93981,8.50896,-94.3745,0.291952,0.604161,1.74867
-0.324259,-7.5983,3.93049,0.380074,-0.324259,1.53458,2.71796,7.76523,-93.3789,0.390429,0.691507,1.97564
-0.329972,-8.38381,3.60207,0.363548,-0.329972,1.35754,2.78886,8.22829,-93.2033,0.376878,0.774238,2.28432
-0.299391,-6.64116,5.7829,0.372116,-0.299391,1.39085,3.4806,7.46415,-94.3696,0.240511,0.601878,1.29073
-0.328656,-6.56169,6.33309,0.362888,-0.328656,1.92133,3.32006,7.40989,-93.2477,0.30338,0.524239,1.17003
-0.323922,-7.59914,4.33008,0.382925,-0.323922,1.21215,2.77521,7.5251,-92.4724,0.279937,0.640915,1.73787
-0.314168,-7.33909,4.86736,0.364954,-0.314168,1.26189,2.81588,7.56864,-91.6046,0.259255,0.578522,1.55498
-0.31231,-7.19502,5.16834,0.366362,-0.31231,1.12435,3.10828,7.48177,-92.2092,0.217546,0.601407,1.44762
-0.326453,-8.45694,6.92785,0.371471,-0.326453,0.813862,2.41971,7.99444,-91.4056,0.117477,0.349272,1.15396
-0.322666,-7.21491,9.08608,0.36491,-0.322666,2.21716,3.74036,8.24668,-91.7152,0.244017,0.411658,0.907616
-0.322478,-7.24924,9.11005,0.364245,-0.322478,2.12192,4.04944,8.42133,-93.0101,0.23292,0.444502,0.9244
-0.322243,-7.32934,8.07693,0.373375,-0.322243,1.34251,3.2155,7.73482,-91.2508,0.166216,0.39811,0.957644
-0.324038,-8.52844,6.44973,0.381487,-0.324038,0.900307,2.64334,8.23463,-91.995,0.139588,0.409838,1.27674
-0.330311,-8.03172,5.64477,0.38429,-0.330311,1.10041,2.75157,7.8737,-91.8606,0.194943,0.487455,1.39487
-0.335114,-8.89465,4.84873,0.387487,-0.335114,0.716479,2.16358,8.15092,-94.2287,0.147766,0.446216,1.68104
-0.292364,-6.27012,6.61326,0.396409,-0.292364,2.47092,3.93955,7.74325,-97.0263,0.373631,0.595704,1.17087
-0.309568,-6.4286,7.47411,0.390948,-0.309568,1.33597,2.91603,6.84949,-94.5556,0.178746,0.390151,0.916429
-0.309568,-7.94983,4.15532,0.359354,-0.309568,1.86223,3.33187,8.40766,-92.4754,0.448155,0.801832,2.02335
-0.303227,-6.26615,2.78853,0.38945,-0.303227,2.11341,3.82835,7.51232,-97.4812,0.757893,1.37289,2.69401
-0.302863,-6.24448,2.78135,0.387385,-0.302863,2.10965,3.6583,7.53219,-98.0178,0.758498,1.3153,2.70811
-0.328746,-8.12171,3.0129,0.361067,-0.328746,1.5886,3.02045,8.29669,-94.3114,0.527266,1.0025,2.75372
-0.31949,-8.05682,3.51974,0.371436,-0.31949,1.17011,2.63086,7.88105,-91.9605,0.332443,0.747459,2.2391
-0.309452,-8.61396,3.22391,0.368724,-0.309452,0.612015,2.09061,7.72019,-94.3078,0.189836,0.64847,2.39467
-0.293682,-8.8082,4.14929,0.373034,-0.293682,0.193197,1.67006,7.48492,-95.8781,0.0465614,0.402494,1.80391
-0.303003,-7.87928,4.11617,0.373605,-0.303003,1.13492,2.68657,7.87054,-92.0649,0.275724,0.652687,1.91211
-0.321838,-8.69457,4.86806,0.380098,-0.321838,1.50339,3.14723,8.6643,-92.6881,0.308827,0.646505,1.77983
-0.317367,-5.57486,4.04357,0.372669,-0.317367,2.03978,4.07391,7.05488,-96.9881,0.50445,1.0075,1.74471
-0.297334,-6.2658,3.85749,0.364112,-0.297334,1.87145,3.86493,7.47719,-95.8857,0.485147,1.00193,1.93835
-0.313783,-7.44292,4.95368,0.365556,-0.313783,2.43127,4.33761,8.82717,-94.1073,0.490802,0.875635,1.78194
-0.31408,-7.5266,4.80943,0.367567,-0.31408,2.46914,4.0413,8.7601,-92.6408,0.513396,0.840287,1.82144
-0.315676,-7.31167,5.06058,0.381441,-0.315676,0.225978,1.5241,6.47945,-96.5794,0.0446545,0.301171,1.28038
-0.308261,-7.81104,5.17215,0.355979,-0.308261,2.21942,3.86212,8.80172,-93.671,0.429109,0.746715,1.70175
-0.307617,-7.18426,4.83874,0.362083,-0.307617,0.0318327,1.98326,6.40735,-96.6846,0.00657872,0.409871,1.32418
-0.32652,-7.98779,7.86642,0.374115,-0.32652,2.61159,4.26185,9.18636,-93.3985,0.331992,0.541777,1.16779
-0.344007,-8.62855,4.96789,0.381056,-0.344007,1.29873,2.54454,8.37502,-94.5591,0.261425,0.512197,1.68583
-0.331463,-8.87556,5.7894,0.384462,-0.331463,1.41928,2.5697,8.63289,-94.4105,0.245152,0.443863,1.49115
-0.288367,-7.03212,5.54115,0.367865,-0.288367,2.21292,3.42384,7.97771,-95.0601,0.399362,0.617894,1.43972
-0.288003,-7.54536,3.86193,0.367556,-0.288003,1.7573,3.53631,8.10021,-94.771,0.455031,0.915686,2.09745
-0.318913,-9.05911,7.01614,0.373292,-0.318913,2.2684,3.93971,9.70015,-94.9017,0.323311,0.561521,1.38255
-0.31879,-8.9944,7.04481,0.372816,-0.31879,2.54903,3.71376,9.63441,-95.1847,0.361831,0.527162,1.36759
-0.321486,-7.75526,6.55944,0.373444,-0.321486,0.806268,2.65518,7.55905,-91.3143,0.122917,0.404788,1.15239
-0.330372,-7.68736,6.70935,0.372985,-0.330372,0.679085,2.39217,7.34491,-91.9069,0.101215,0.356543,1.09473
-0.326696,-8.13421,7.27234,0.375615,-0.326696,0.902699,2.46751,7.8267,-91.3391,0.124128,0.339301,1.07623
-0.296183,-7.066,3.4472,0.369751,-0.296183,1.38482,3.05533,7.52081,-93.5358,0.401724,0.886322,2.18172
-0.336262,-7.91364,7.16689,0.375688,-0.336262,1.2162,2.79553,7.96704,-91.7912,0.169696,0.390062,1.11164
-0.325796,-7.66112,6.86198,0.388417,-0.325796,1.22051,3.16621,8.0027,-93.1897,0.177866,0.461414,1.16624
-0.322638,-7.67577,5.86975,0.383988,-0.322638,0.787222,2.13461,7.31038,-93.6022,0.134115,0.363663,1.24543
-0.325931,-7.49017,6.73629,0.368136,-0.325931,1.71425,3.12786,7.84016,-91.3813,0.25448,0.46433,1.16387
-0.335355,-7.08104,5.87911,0.373908,-0.335355,1.51194,3.03158,7.54137,-92.0256,0.257171,0.515653,1.28274
-0.322718,-8.03652,6.05605,0.361353,-0.322718,1.66838,3.11618,8.25097,-91.4552,0.27549,0.514557,1.36244
-0.317096,-8.44108,5.57047,0.361432,-0.317096,1.47598,2.91124,8.30854,-92.5036,0.264965,0.52262,1.49153
-0.33412,-8.60702,7.31766,0.35413,-0.33412,1.95705,3.50118,8.97984,-94.8349,0.267442,0.478456,1.22715
-0.332578,-8.36883,8.26713,0.35707,-0.332578,0.374343,2.02731,7.52511,-94.3269,0.0452809,0.245226,0.910245
-0.322966,-8.04011,5.89749,0.381067,-0.322966,1.89151,3.6462,8.67462,-91.8471,0.320731,0.618263,1.4709
-0.296251,-8.57585,6.91843,0.377927,-0.296251,0.982263,2.54879,8.188,-92.1981,0.141978,0.368406,1.18351
-0.328711,-7.5962,4.06501,0.371085,-0.328711,1.04081,2.69665,7.4552,-92.1134,0.256041,0.663381,1.83399
-0.355548,-7.06497,4.35809,0.37312,-0.355548,1.89429,2.99276,7.68364,-98.3012,0.43466,0.686714,1.76307
-0.364328,-7.52144,3.93435,0.374991,-0.364328,1.46807,3.34303,8.07067,-98.2352,0.373141,0.849702,2.05134
-0.368984,-7.32746,3.80379,0.376419,-0.368984,1.29081,3.08974,7.66405,-98.8528,0.339348,0.812278,2.01484
-0.292745,-7.43838,3.54565,0.370194,-0.292745,1.96219,3.30766,7.98512,-94.3379,0.553408,0.932877,2.25209
-0.295969,-7.60222,3.7293,0.373817,-0.295969,1.90065,3.51172,8.19809,-93.3189,0.509653,0.941657,2.19829
-0.297747,-7.23726,4.84462,0.376572,-0.297747,2.28132,3.94055,8.47832,-93.492,0.470898,0.813385,1.75005
-0.324662,-7.71433,2.88371,0.371896,-0.324662,0.992618,2.76356,7.69626,-93.5052,0.344216,0.958336,2.66888
-0.327864,-8.8496,4.34968,0.377059,-0.327864,1.44763,2.82932,8.65181,-92.8175,0.332813,0.650467,1.98907
-0.309643,-7.31134,6.56702,0.367809,-0.309643,2.58744,3.9262,8.5665,-92.608,0.394005,0.597866,1.30447
-0.312856,-5.8057,3.64332,0.392564,-0.312856,0.671405,2.31919,5.87044,-99.3546,0.184284,0.636559,1.61129
-0.325906,-5.90367,3.02076,0.388483,-0.325906,0.795383,2.80627,6.12243,-99.6657,0.263306,0.928997,2.02679
-0.307852,-6.3674,3.05099,0.389111,-0.307852,1.39539,2.89365,6.78373,-96.3109,0.457358,0.94843,2.22346
-0.317154,-7.57083,5.38208,0.386189,-0.317154,1.51303,3.18675,7.80437,-92.599,0.281123,0.592104,1.45007
-0.321397,-7.12164,4.85793,0.39474,-0.321397,1.21428,3.05015,7.58312,-94.8398,0.249959,0.627871,1.56098
-0.314833,-9.23946,7.17912,0.359928,-0.314833,0.883646,2.60875,8.86005,-95.7388,0.123086,0.363379,1.23414
-0.33515,-7.60828,3.191,0.371792,-0.33515,0.548505,1.85199,6.91181,-95.8282,0.171892,0.58038,2.16603
-0.336302,-7.42889,3.05279,0.36956,-0.336302,0.569398,1.86845,6.94711,-97.7723,0.186517,0.612048,2.27566
-0.331626,-8.61005,4.43668,0.373929,-0.331626,2.27446,3.18433,8.90849,-96.5824,0.512648,0.717727,2.00792
-0.316245,-7.32305,2.98139,0.383555,-0.316245,0.699703,2.84383,7.27983,-95.8358,0.23469,0.953859,2.44176
-0.336663,-8.32511,4.58118,0.360304,-0.336663,1.69357,3.6092,9.01674,-97.6454,0.369681,0.787832,1.96822
-0.29801,-6.85665,4.08855,0.378412,-0.29801,1.16755,2.89039,6.94862,-95.1785,0.285566,0.706947,1.69953
-0.303796,-6.58298,3.48391,0.379223,-0.303796,0.620038,2.49912,6.49288,-95.4167,0.177972,0.717331,1.86367
-0.324079,-7.61695,4.04741,0.386889,-0.324079,1.14818,2.58132,7.55325,-92.8193,0.283683,0.637771,1.8662
-0.332378,-7.82021,3.29443,0.371398,-0.332378,1.38453,3.17739,8.11129,-93.1975,0.420264,0.964474,2.46212
-0.299667,-7.91693,4.4724,0.375104,-0.299667,1.4734,3.18951,8.12916,-91.9823,0.329444,0.713154,1.81763
-0.315411,-7.94056,3.4569,0.372731,-0.315411,0.69488,2.27497,7.52277,-92.6688,0.201012,0.658094,2.17616
-0.312896,-8.11715,7.73911,0.378439,-0.312896,1.98508,3.4653,8.86621,-93.4929,0.256499,0.447765,1.14564
-0.318383,-7.69352,7.72236,0.381974,-0.318383,1.85676,3.613,8.26434,-92.2912,0.24044,0.467862,1.07018
-0.309056,-7.80608,4.34709,0.36721,-0.309056,0.988898,2.48675,7.47112,-92.0927,0.227485,0.572049,1.71865
-0.319665,-7.77484,4.52252,0.36642,-0.319665,1.05608,2.77698,7.60009,-92.0872,0.233517,0.614033,1.6805
-0.296957,-8.34107,4.99252,0.369964,-0.296957,0.267289,2.06079,7.52815,-93.5608,0.053538,0.412776,1.50789
-0.339991,-8.43797,6.72371,0.368008,-0.339991,1.90516,3.42711,8.82672,-92.9224,0.283349,0.509706,1.31278
-0.338161,-8.08823,6.25344,0.378348,-0.338161,0.59795,2.23451,7.40337,-93.4347,0.0956194,0.357326,1.18389
-0.327058,-8.23907,4.56177,0.366974,-0.327058,1.72348,3.31026,8.6287,-91.8417,0.377809,0.725651,1.89152
-0.298679,-7.63391,4.09739,0.359865,-0.298679,1.31121,3.02984,7.87802,-92.8282,0.320012,0.739455,1.92269
-0.32669,-6.62302,5.91075,0.363052,-0.32669,2.3423,3.67115,7.68731,-93.9376,0.396277,0.621097,1.30056
-0.308029,-7.48117,3.57816,0.370185,-0.308029,1.40791,3.29069,7.95318,-92.6596,0.393474,0.919661,2.2227
-0.298224,-7.79676,3.46945,0.367137,-0.298224,0.492137,2.38967,7.3681,-94.1807,0.141849,0.688775,2.12371
-0.316992,-7.5653,4.02022,0.367568,-0.316992,0.814286,2.30221,7.29357,-92.5172,0.202548,0.572657,1.81422
-0.282486,-7.86755,3.1831,0.367782,-0.282486,0.637222,2.17952,7.4649,-97.3611,0.200189,0.684718,2.34517
-0.310311,-7.60106,5.11462,0.368584,-0.310311,1.4859,3.31453,7.95834,-91.4567,0.290519,0.64805,1.556
-0.322139,-9.20552,5.66468,0.375942,-0.322139,1.06529,2.54316,8.59423,-92.7792,0.188058,0.448951,1.51716
-0.313083,-7.69884,3.41695,0.37666,-0.313083,0.673365,2.48809,7.47912,-93.229,0.197066,0.728161,2.18883
-0.319165,-8.80412,3.52741,0.379458,-0.319165,0.34236,2.10003,7.8163,-94.1657,0.097057,0.595345,2.21587
-0.312463,-6.5839,6.66102,0.362118,-0.312463,2.79681,4.52058,8.48558,-95.1616,0.419877,0.678663,1.27392
-0.317697,-6.99103,4.5757,0.37173,-0.317697,1.43345,3.4233,7.73942,-93.1095,0.313274,0.748147,1.69142
-0.329047,-7.80948,6.3001,0.37378,-0.329047,1.27871,2.40361,7.45783,-94.5636,0.202966,0.38152,1.18376
-0.329891,-7.84854,6.38819,0.374034,-0.329891,1.3126,2.35331,7.4637,-95.493,0.205473,0.368384,1.16836
-0.326706,-7.85196,6.20243,0.374477,-0.326706,1.09299,2.53069,7.47415,-93.1621,0.176219,0.408016,1.20503
-0.326768,-7.83303,6.2154,0.374676,-0.326768,1.0274,2.5097,7.67366,-91.3796,0.165299,0.403788,1.23462
-0.32653,-7.26209,4.8298,0.365572,-0.32653,1.00784,2.5539,7.23542,-92.1232,0.20867,0.52878,1.49808
-0.343534,-8.18405,6.99206,0.372918,-0.343534,2.03044,3.57571,8.81178,-93.0929,0.290392,0.511396,1.26025
-0.326693,-8.54315,6.63269,0.372279,-0.326693,2.25869,3.7183,9.0134,-94.9668,0.34054,0.560601,1.35894
-0.312439,-8.71698,5.50921,0.374752,-0.312439,2.31191,3.65835,9.32537,-93.3701,0.419644,0.664042,1.69269
-0.321626,-8.20326,5.69425,0.377318,-0.321626,2.298,3.89228,9.1843,-93.2142,0.403565,0.683546,1.61291
-0.316343,-7.54444,4.05859,0.377118,-0.316343,0.333924,2.05336,7.01914,-93.6961,0.0822758,0.505931,1.72945
-0.318458,-8.22671,5.92911,0.388298,-0.318458,2.50124,3.83504,9.00463,-94.5591,0.421857,0.646815,1.51871
-0.316789,-8.50457,6.23729,0.391311,-0.316789,2.58792,4.21873,9.44799,-96.503,0.414911,0.676373,1.51476
-0.321,-8.31339,5.55756,0.388627,-0.321,2.28959,3.39387,8.91812,-94.6023,0.411977,0.610677,1.60468
-0.305698,-8.05157,4.00763,0.387821,-0.305698,1.74677,2.94342,8.23745,-93.9503,0.435861,0.734454,2.05544
-0.305289,-7.90338,3.97099,0.379439,-0.305289,1.65116,3.19455,8.26745,-91.9381,0.415805,0.804473,2.08196
-0.301151,-7.92313,4.9134,0.369952,-0.301151,1.72665,3.6134,8.45012,-92.817,0.351417,0.735417,1.71981
-0.307306,-7.97918,4.50196,0.37585,-0.307306,0.879996,2.88846,7.96307,-92.9033,0.195469,0.6416,1.7688
-0.331708,-7.83507,4.22263,0.377066,-0.331708,1.97983,3.61314,8.43728,-92.9153,0.468861,0.855661,1.99811
-0.296914,-8.43778,10.7993,0.386226,-0.296914,0.480358,2.39109,7.79553,-94.6599,0.0444806,0.221412,0.721857
-0.294841,-7.88934,11.7187,0.386538,-0.294841,1.73887,3.36589,8.20765,-94.5074,0.148385,0.287225,0.700391
-0.315288,-8.11523,9.2344,0.380467,-0.315288,1.04219,2.54458,7.70913,-92.4526,0.11286,0.275554,0.834827
-0.319275,-8.86516,5.18997,0.371008,-0.319275,1.00485,2.48943,8.4667,-92.3093,0.193613,0.479662,1.63136
-0.309149,-6.59683,4.12899,0.377132,-0.309149,1.15462,2.8164,7.01413,-93.7606,0.279637,0.682105,1.69875
-0.329003,-8.04639,3.41202,0.386871,-0.329003,0.93304,2.82643,7.98761,-94.4236,0.273457,0.828375,2.34102
