b_Intercept,b_age_centered,sigma,Intercept,lp__
-0.322494,-0.00167658,0.448535,-0.356513,-207.294
-0.304312,-0.00195141,0.44794,-0.343908,-205.791
-0.292823,-0.0021993,0.43464,-0.337449,-205.211
-0.248519,-0.00237579,0.432951,-0.296725,-205.351
-0.242367,-0.0018135,0.43678,-0.279165,-206.718
-0.276314,-0.00182578,0.468969,-0.313361,-207.137
-0.26795,-0.00194027,0.456325,-0.30732,-205.337
-0.241275,-0.00290039,0.435249,-0.300127,-205.845
-0.269612,-0.00188893,0.433838,-0.30794,-204.345
-0.242115,-0.00303801,0.438634,-0.303759,-205.859
-0.298401,-0.000766104,0.426675,-0.313946,-205.382
-0.271572,-0.00156827,0.43678,-0.303393,-204.422
-0.307061,-0.00149745,0.441127,-0.337446,-204.944
-0.280796,-0.00249462,0.438601,-0.331414,-205.035
-0.262782,-0.00176396,0.44729,-0.298574,-204.911
-0.251197,-0.00220583,0.42907,-0.295955,-205.495
-0.272805,-0.00121001,0.43506,-0.297357,-205.001
-0.238399,-0.00287864,0.444675,-0.296808,-206.023
-0.288257,-0.000854815,0.447951,-0.305602,-205.112
-0.315275,-0.00110191,0.456719,-0.337634,-206.22
-0.315843,-0.00119084,0.456939,-0.340006,-206.359
-0.316751,-0.00115659,0.457484,-0.340219,-206.467
-0.321262,-0.00103596,0.453811,-0.342283,-206.352
-0.301971,-0.00225307,0.453526,-0.347688,-206.799
-0.315521,0.000443944,0.443813,-0.306513,-207.899
-0.297448,-0.000320994,0.443288,-0.303961,-205.891
-0.26479,-0.00218389,0.443711,-0.309103,-204.461
-0.266778,-0.00125454,0.424792,-0.292233,-206.174
-0.260431,-0.00166751,0.428553,-0.294266,-205.447
-0.264775,-0.0025434,0.439186,-0.316383,-204.676
-0.278596,-0.00170995,0.450172,-0.313292,-204.554
-0.274633,-0.00166197,0.444061,-0.308356,-204.295
-0.313734,-0.00129159,0.444448,-0.339941,-205.322
-0.306709,-0.00143053,0.445675,-0.335735,-204.975
-0.265491,-0.00163033,0.440534,-0.298571,-204.678
-0.251369,-0.00154635,0.432039,-0.282746,-206.449
-0.252313,-0.00155335,0.431003,-0.283831,-206.378
-0.273654,-0.00122572,0.437707,-0.298525,-204.849
-0.284506,-0.00200356,0.440268,-0.32516,-204.312
-0.259045,-0.00308627,0.442131,-0.321667,-205.735
-0.247921,-0.00316952,0.445707,-0.312233,-206.009
-0.302909,-0.00159716,0.420806,-0.335316,-206.115
-0.23496,-0.00206954,0.447509,-0.276952,-207.256
-0.249152,-0.00143626,0.439584,-0.278295,-206.827
-0.304258,-0.00135692,0.439916,-0.331791,-204.608
-0.26952,-0.00222493,0.438714,-0.314666,-204.322
-0.303472,-0.000988479,0.437638,-0.323529,-204.568
-0.299976,-0.00100233,0.431777,-0.320314,-204.683
-0.263801,-0.00269776,0.440296,-0.31854,-204.921
-0.259046,-0.00296216,0.439269,-0.31915,-205.412
-0.273991,-0.00280321,0.433861,-0.33087,-205.611
-0.27665,-0.00216047,0.440288,-0.320487,-204.301
-0.305995,-0.000756576,0.442238,-0.321346,-204.843
-0.240787,-0.003071,0.434678,-0.3031,-206.065
-0.271523,-0.00118527,0.426616,-0.295573,-205.727
-0.275543,-0.00199959,0.456561,-0.316117,-205.249
-0.286198,-0.00174032,0.429883,-0.32151,-204.443
-0.267309,-0.00234035,0.418771,-0.314796,-206.093
-0.293779,-0.00103865,0.410046,-0.314854,-207.928
-0.279572,-0.00241753,0.436395,-0.328625,-204.826
-0.252264,-0.00260955,0.432281,-0.305213,-205.198
-0.282313,-0.000752269,0.443194,-0.297577,-205.475
-0.29381,-0.00151907,0.448679,-0.324633,-204.568
-0.287713,-0.00128283,0.432266,-0.313742,-204.389
-0.302554,-0.000910716,0.442263,-0.321033,-204.631
-0.283012,-0.00175877,0.423112,-0.318698,-205.076
-0.274047,-0.00174044,0.433953,-0.309362,-204.266
-0.279316,-0.00155412,0.434018,-0.31085,-204.239
-0.247094,-0.00254085,0.430261,-0.29865,-205.592
-0.259752,-0.00195839,0.426662,-0.299489,-205.288
-0.284077,-0.00170841,0.442212,-0.318742,-204.131
-0.267851,-0.00198162,0.436153,-0.30806,-204.31
-0.276338,-0.00182092,0.417938,-0.313286,-205.884
-0.284021,-0.00189629,0.413236,-0.322498,-206.903
-0.285157,-0.00198864,0.41328,-0.325508,-207.034
-0.282302,-0.0018515,0.449649,-0.319871,-204.54
-0.280929,-0.00164179,0.433607,-0.314242,-204.193
-0.257445,-0.00270319,0.43897,-0.312295,-204.95
-0.273634,-0.00197473,0.433971,-0.313703,-204.253
-0.287008,-0.00148507,0.442641,-0.317141,-204.163
-0.288976,-0.00176843,0.440029,-0.324859,-204.223
-0.277338,-0.00179278,0.432937,-0.313715,-204.236
-0.30118,-0.000923012,0.44282,-0.319908,-204.613
-0.273623,-0.00157601,0.424342,-0.305601,-205.15
-0.299654,-0.00114827,0.451394,-0.322954,-204.93
-0.295446,-0.00142369,0.463762,-0.324334,-206.343
-0.29615,-0.00195504,0.450196,-0.335819,-205.266
-0.355058,0.000258108,0.4483,-0.349821,-209.3
-0.299205,-0.00204363,0.444173,-0.340672,-205.361
-0.255744,-0.00213975,0.43408,-0.299161,-204.903
-0.286083,-0.000913783,0.451763,-0.304624,-205.361
-0.29543,-0.000459869,0.434099,-0.304761,-205.648
-0.256811,-0.00272338,0.441346,-0.312071,-205
-0.235736,-0.00359892,0.441723,-0.308761,-207.137
-0.296231,-0.000927487,0.44381,-0.31505,-204.618
-0.286245,-0.00128799,0.455867,-0.312379,-205.235
-0.256109,-0.00288527,0.453598,-0.314653,-205.944
-0.265811,-0.00224817,0.435706,-0.311428,-204.425
-0.264582,-0.00221714,0.43411,-0.309569,-204.488
-0.282677,-0.00122524,0.472017,-0.307538,-207.982
-0.262735,-0.00252325,0.454616,-0.313934,-205.495
-0.335878,-0.00074733,0.436342,-0.351042,-207.081
-0.284544,-0.00242117,0.4292,-0.333671,-205.483
-0.267205,-0.00178436,0.439601,-0.303411,-204.402
-0.305453,-0.00141134,0.419555,-0.33409,-206.279
-0.266781,-0.0016219,0.434054,-0.29969,-204.7
-0.237541,-0.00270407,0.434844,-0.292409,-206.089
-0.260239,-0.00123499,0.442712,-0.285298,-206.062
-0.269619,-0.00192198,0.441583,-0.308618,-204.263
-0.292331,-0.00159379,0.437919,-0.32467,-204.217
-0.291623,-0.00190678,0.44557,-0.330313,-204.634
-0.264726,-0.00187242,0.443562,-0.302719,-204.529
-0.281271,-0.00190002,0.430697,-0.319824,-204.397
-0.281271,-0.00190002,0.430697,-0.319824,-204.397
-0.255705,-0.00271937,0.441258,-0.310883,-205.014
-0.283209,-0.00132783,0.442435,-0.310152,-204.296
-0.259457,-0.00160328,0.431052,-0.291989,-205.468
-0.305521,-0.00149442,0.451857,-0.335844,-205.373
-0.297878,-0.00232283,0.449599,-0.34501,-206.266
-0.308595,-0.00161437,0.455627,-0.341351,-206.148
-0.302098,-0.000632284,0.433812,-0.314928,-205.084
-0.248778,-0.00314947,0.423501,-0.312683,-206.901
-0.258621,-0.00272714,0.42425,-0.313956,-205.873
-0.285429,-0.00129025,0.433225,-0.311609,-204.368
-0.283726,-0.00193357,0.445247,-0.32296,-204.356
-0.243626,-0.00342371,0.443379,-0.313095,-206.568
-0.275736,-0.00249036,0.421169,-0.326267,-206.097
-0.325486,-0.0000908029,0.419592,-0.327329,-208.039
-0.307537,-0.0000130522,0.440187,-0.307802,-206.446
-0.316467,0.000369781,0.437648,-0.308964,-207.59
-0.31458,-0.000344057,0.435143,-0.321561,-205.644
-0.271326,-0.00105885,0.437339,-0.292811,-205.444
-0.236739,-0.00237237,0.437077,-0.284876,-206.345
-0.252192,-0.00174845,0.43714,-0.287669,-205.643
-0.257076,-0.00299416,0.435244,-0.31783,-205.542
-0.299788,-0.000872772,0.435616,-0.317498,-204.654
-0.283308,-0.00144782,0.440337,-0.312686,-204.155
-0.276038,-0.00123337,0.438466,-0.301064,-204.679
-0.227847,-0.00332118,0.4436,-0.295236,-207.096
-0.255366,-0.00201696,0.441855,-0.296291,-204.944
-0.297062,-0.00189943,0.428331,-0.335603,-205.273
-0.265173,-0.00161861,0.436734,-0.298016,-204.734
-0.297963,-0.0017779,0.440183,-0.334038,-204.671
-0.303875,-0.00153258,0.436977,-0.334972,-204.76
-0.275052,-0.00270253,0.434231,-0.329889,-205.365
-0.262637,-0.0034644,0.437465,-0.332932,-207.176
-0.30044,-0.000293796,0.434176,-0.306401,-205.933
-0.272788,-0.00152315,0.436586,-0.303694,-204.421
-0.299011,-0.000894779,0.432152,-0.317166,-204.764
-0.276591,-0.00194477,0.429191,-0.316051,-204.498
-0.28416,-0.00116592,0.444691,-0.307817,-204.544
-0.285503,-0.00109844,0.445154,-0.307791,-204.622
-0.299455,-0.00159404,0.447128,-0.331799,-204.76
-0.294472,-0.0017318,0.453331,-0.329611,-205.128
-0.247813,-0.00169532,0.452465,-0.282213,-206.785
-0.289187,-0.00166535,0.438203,-0.322978,-204.162
-0.277913,-0.00169169,0.42357,-0.312238,-205.036
-0.275279,-0.00230518,0.421467,-0.322052,-205.689
-0.293416,-0.000818042,0.417076,-0.310014,-206.75
-0.27357,-0.00186288,0.449123,-0.311369,-204.527
-0.289661,-0.00135254,0.431768,-0.317105,-204.361
-0.271164,-0.00242837,0.432585,-0.320438,-204.723
-0.313767,-0.000311687,0.438954,-0.320092,-205.612
-0.298666,-0.00224347,0.443663,-0.344188,-205.825
-0.280186,-0.00124504,0.42776,-0.305449,-204.952
-0.276865,-0.00159961,0.4264,-0.309322,-204.789
-0.280049,-0.00191825,0.424958,-0.318972,-204.899
-0.280885,-0.00216255,0.452536,-0.324765,-205.041
-0.260304,-0.00223653,0.435229,-0.305685,-204.597
-0.294942,-0.000848072,0.442747,-0.31215,-204.715
-0.280057,-0.00179929,0.423312,-0.316566,-205.046
-0.2523,-0.00172362,0.420102,-0.287273,-207.215
-0.260789,-0.00154575,0.42067,-0.292153,-206.609
-0.290066,-0.000196454,0.422907,-0.294052,-207.998
-0.328447,-0.0000612077,0.46571,-0.329689,-208.684
-0.290161,-0.00224675,0.445849,-0.335749,-205.185
-0.237979,-0.00201444,0.457986,-0.278853,-207.846
-0.250062,-0.00178003,0.448413,-0.28618,-206.045
-0.236406,-0.0030612,0.434297,-0.29852,-206.33
-0.268928,-0.00318721,0.436076,-0.333598,-206.517
-0.283933,-0.00287585,0.429979,-0.342286,-206.884
-0.318127,-0.0000905282,0.423102,-0.319964,-207.277
-0.267875,-0.00275477,0.43853,-0.323772,-205.11
-0.246151,-0.00265715,0.417713,-0.300067,-207.281
-0.300809,-0.000680012,0.459149,-0.314607,-206.245
-0.266305,-0.00203248,0.419016,-0.307545,-205.931
-0.273275,-0.00161556,0.42172,-0.306056,-205.466
-0.289828,-0.00118011,0.411404,-0.313774,-207.45
-0.282805,-0.00161699,0.408603,-0.315615,-207.926
-0.260971,-0.00230495,0.449175,-0.30774,-204.893
-0.247318,-0.00105733,0.461882,-0.268772,-209.996
-0.254681,-0.0022929,0.459441,-0.301206,-206.21
-0.271872,-0.00183013,0.457858,-0.309007,-205.443
-0.31322,-0.00159678,0.425349,-0.34562,-206.5
-0.328856,-0.000836137,0.422712,-0.345821,-207.475
-0.265441,-0.00131636,0.458302,-0.292151,-206.494
-0.234994,-0.00206844,0.451775,-0.276964,-207.522
-0.250062,-0.00187551,0.452442,-0.288117,-206.164
-0.32116,-0.00168238,0.468348,-0.355297,-209.473
-0.320229,-0.00168975,0.453311,-0.354515,-207.362
-0.247167,-0.0017823,0.425346,-0.283331,-206.973
-0.29507,-0.00185846,0.462279,-0.332779,-206.431
-0.272373,-0.00318058,0.456488,-0.33691,-207.565
-0.303989,0.000149894,0.4429,-0.300948,-207.223
-0.281353,-0.0014645,0.443396,-0.311068,-204.243
-0.298634,-0.00136504,0.440933,-0.326332,-204.357
-0.271005,-0.00205992,0.427698,-0.312802,-204.709
-0.297915,-0.00101177,0.415886,-0.318444,-206.639
-0.278948,-0.00166052,0.429591,-0.312641,-204.437
-0.269503,-0.00162848,0.442247,-0.302546,-204.475
-0.269095,-0.00168457,0.420025,-0.303277,-205.849
-0.276107,-0.00161975,0.431873,-0.308973,-204.373
-0.261071,-0.00243355,0.433967,-0.310449,-204.702
-0.283574,-0.00143167,0.445907,-0.312624,-204.333
-0.288788,-0.00144618,0.457792,-0.318132,-205.371
-0.30381,-0.00160782,0.460872,-0.336434,-206.43
-0.32702,-0.00168748,0.44301,-0.36126,-207.832
-0.315775,-0.00143302,0.438258,-0.344852,-205.647
-0.29795,-0.000857862,0.460112,-0.315357,-206.134
-0.260833,-0.00250148,0.454295,-0.31159,-205.464
-0.289279,-0.00229655,0.441577,-0.335877,-205.108
-0.302536,0.000329711,0.448643,-0.295846,-208.289
-0.227804,-0.00358753,0.449833,-0.300598,-207.736
-0.323998,0.000902484,0.439967,-0.305686,-209.639
-0.323597,0.000922677,0.444456,-0.304875,-209.752
-0.298823,-0.000845812,0.438016,-0.315986,-204.645
-0.296086,-0.001366,0.435478,-0.323803,-204.307
-0.30929,-0.00181782,0.444406,-0.346175,-205.822
-0.30089,-0.00109017,0.443109,-0.323011,-204.501
-0.309576,-0.000969057,0.448031,-0.329238,-205.07
-0.292568,-0.00221852,0.441214,-0.337583,-205.16
-0.31943,-0.0010692,0.431888,-0.341125,-205.755
-0.299634,-0.00224237,0.433272,-0.345133,-206.041
-0.265359,-0.00109258,0.435447,-0.287528,-205.983
-0.270727,-0.00131099,0.438397,-0.297328,-204.868
-0.252205,-0.00209417,0.453102,-0.294697,-205.748
-0.296094,-0.000634538,0.430115,-0.308969,-205.396
-0.260197,-0.00270546,0.44227,-0.315093,-204.956
-0.281204,-0.00123592,0.442128,-0.306282,-204.462
-0.287477,-0.00182274,0.433674,-0.324462,-204.322
-0.29716,-0.00141366,0.430439,-0.325845,-204.584
-0.278821,-0.00194981,0.428494,-0.318384,-204.563
-0.286094,-0.00225635,0.427811,-0.331877,-205.305
-0.294166,-0.00118498,0.428938,-0.31821,-204.673
-0.286047,-0.00160509,0.425061,-0.318615,-204.841
-0.304388,-0.00132541,0.415769,-0.331282,-206.827
-0.303359,-0.00130434,0.437671,-0.329826,-204.538
-0.270983,-0.00264983,0.429169,-0.32475,-205.368
-0.289523,-0.00206423,0.430384,-0.331408,-204.916
-0.272045,-0.00146387,0.456991,-0.301748,-205.629
-0.264032,-0.00186314,0.45344,-0.301837,-205.225
-0.231875,-0.00243132,0.470796,-0.281208,-209.863
-0.297354,-0.0013707,0.43636,-0.325167,-204.326
-0.23987,-0.00305655,0.439652,-0.301889,-205.988
-0.28419,-0.00129478,0.438565,-0.310462,-204.264
-0.283329,-0.00197953,0.434662,-0.323495,-204.314
-0.273591,-0.00141666,0.435289,-0.302336,-204.557
-0.281908,-0.00173128,0.437883,-0.317037,-204.085
-0.270457,-0.00244266,0.44529,-0.320021,-204.707
-0.257116,-0.00097269,0.445387,-0.276853,-207.457
-0.262567,-0.00239522,0.451173,-0.311168,-205.055
-0.281323,-0.00308708,0.464336,-0.343962,-208.973
-0.32195,-0.00119688,0.459048,-0.346236,-207.183
-0.280291,-0.00270993,0.452276,-0.335278,-206.148
-0.270388,-0.00211653,0.453653,-0.313334,-205.011
-0.26608,-0.00257823,0.453987,-0.318394,-205.498
-0.278538,-0.00216072,0.444327,-0.322381,-204.434
-0.284182,-0.00162587,0.448457,-0.317172,-204.414
-0.302123,-0.000730196,0.445532,-0.316939,-204.947
-0.293488,-0.00169092,0.444418,-0.327798,-204.429
-0.28247,-0.00129736,0.433157,-0.308794,-204.433
-0.262222,-0.00203411,0.439322,-0.303495,-204.488
-0.25691,-0.00211565,0.439726,-0.299838,-204.741
-0.279605,-0.00121662,0.443998,-0.304291,-204.611
-0.300059,-0.0020742,0.458616,-0.342146,-206.681
-0.247312,-0.00244562,0.421939,-0.296936,-206.489
-0.278885,-0.00225197,0.453662,-0.324579,-205.216
-0.30105,-0.00172274,0.451229,-0.336005,-205.306
-0.26777,-0.0029834,0.433586,-0.328305,-205.854
-0.27445,-0.00257705,0.434429,-0.32674,-205.016
-0.278255,-0.0029626,0.433449,-0.338368,-206.47
-0.279886,-0.00243919,0.432207,-0.329379,-205.049
-0.283379,-0.00279887,0.423464,-0.34017,-207.23
-0.276513,-0.00210889,0.426824,-0.319304,-204.816
-0.293376,-0.00129902,0.441867,-0.319735,-204.248
-0.271171,-0.00234345,0.440913,-0.318722,-204.454
-0.286752,-0.00160937,0.425574,-0.319408,-204.793
-0.262878,-0.00161207,0.446589,-0.295589,-205.078
-0.283999,-0.00212578,0.436735,-0.327133,-204.474
-0.281144,-0.00158472,0.429674,-0.313299,-204.43
-0.277332,-0.00211229,0.44922,-0.320192,-204.633
-0.261837,-0.0035457,0.453878,-0.333782,-208.019
-0.34019,0.0000175377,0.439048,-0.339834,-207.424
-0.352656,0.000622167,0.436003,-0.340031,-209.491
-0.232634,-0.00394393,0.438153,-0.31266,-208.24
-0.247763,-0.00314568,0.43696,-0.311591,-205.876
-0.271175,-0.0019942,0.434858,-0.311639,-204.262
-0.26909,-0.0023441,0.461485,-0.316654,-206.156
-0.279699,-0.00231603,0.460613,-0.326693,-206.183
-0.299961,-0.00161791,0.469284,-0.33279,-207.61
-0.29826,-0.00115034,0.459635,-0.321601,-205.823
-0.273059,-0.000733955,0.419491,-0.287951,-208.025
-0.270164,-0.000801757,0.420883,-0.286432,-207.865
-0.254312,-0.00275012,0.413409,-0.310114,-207.863
-0.258012,-0.00257259,0.41467,-0.310212,-207.27
-0.251679,-0.00258462,0.440249,-0.304123,-205.017
-0.240606,-0.00311925,0.445228,-0.303898,-206.126
-0.277436,-0.00221247,0.438987,-0.322328,-204.372
-0.297938,-0.000439038,0.436844,-0.306847,-205.517
-0.324822,0.000837136,0.444574,-0.307836,-209.302
-0.286156,-0.00126647,0.443611,-0.311854,-204.334
-0.308427,-0.0012486,0.460348,-0.333762,-206.319
-0.240406,-0.00386531,0.460629,-0.318837,-209.205
-0.285375,-0.00201481,0.457015,-0.326258,-205.479
-0.268302,-0.00157015,0.428379,-0.300162,-205.029
-0.279095,-0.00145735,0.426384,-0.308665,-204.846
-0.29557,-0.00143043,0.433017,-0.324594,-204.389
-0.268265,-0.00116955,0.435439,-0.291996,-205.463
-0.301768,-0.000214681,0.427176,-0.306124,-206.643
-0.266859,-0.00277235,0.436498,-0.323112,-205.154
-0.270151,-0.00256642,0.427483,-0.322226,-205.314
-0.247778,-0.00207194,0.445518,-0.289819,-205.637
-0.258429,-0.00323593,0.448128,-0.324089,-206.361
-0.286163,-0.00196799,0.446974,-0.326095,-204.551
-0.274898,-0.00222899,0.430011,-0.320126,-204.659
-0.27498,-0.00219717,0.429092,-0.319562,-204.691
-0.288498,-0.00155347,0.425479,-0.320019,-204.82
-0.300341,-0.000707573,0.432701,-0.314698,-205.012
-0.267066,-0.00249007,0.441318,-0.317592,-204.625
-0.282179,-0.00101945,0.433732,-0.302864,-204.887
-0.258634,-0.00169072,0.440501,-0.29294,-205.106
-0.242104,-0.002542,0.442945,-0.293683,-205.669
-0.29417,-0.00214479,0.432205,-0.33769,-205.3
-0.302252,-0.00167336,0.434244,-0.336205,-204.908
-0.282299,-0.00270448,0.433164,-0.337175,-205.896
-0.296079,-0.00109571,0.443528,-0.318312,-204.435
-0.275971,-0.00198485,0.441475,-0.316245,-204.177
-0.283478,-0.000912158,0.443497,-0.301986,-205.002
-0.289608,-0.0010291,0.440151,-0.310489,-204.489
-0.293302,-0.000732859,0.44342,-0.308172,-204.986
-0.2752,-0.00124295,0.448169,-0.30042,-204.995
-0.300085,-0.00154584,0.430919,-0.331452,-204.775
-0.293714,-0.00119221,0.435718,-0.317905,-204.315
-0.273408,-0.00193565,0.441892,-0.312684,-204.189
-0.283697,-0.00218027,0.442002,-0.327936,-204.559
-0.328446,-0.000455593,0.435418,-0.33769,-206.212
-0.29949,-0.000382714,0.433589,-0.307256,-205.732
-0.265361,-0.00230274,0.433984,-0.312085,-204.522
-0.306413,-0.000849576,0.436824,-0.323651,-204.755
-0.304039,-0.000825315,0.442102,-0.320785,-204.734
-0.285839,-0.00248916,0.435092,-0.336346,-205.424
-0.280765,-0.00196405,0.441269,-0.320617,-204.197
-0.282989,-0.00192099,0.441188,-0.321967,-204.202
-0.303872,-0.000736202,0.446563,-0.31881,-204.998
-0.258392,-0.00205709,0.431318,-0.300132,-204.924
-0.311082,-0.00121208,0.442959,-0.335676,-204.996
-0.28127,-0.00113287,0.445063,-0.304256,-204.721
-0.252941,-0.00225109,0.444212,-0.298618,-205.013
-0.281028,-0.000704839,0.45328,-0.29533,-206.308
-0.298148,-0.000660579,0.426709,-0.311552,-205.586
-0.264681,-0.00269036,0.452101,-0.31927,-205.489
-0.288329,-0.000918833,0.42794,-0.306973,-205.206
-0.267346,-0.00280724,0.441545,-0.324307,-205.229
-0.271213,-0.00261399,0.445558,-0.324253,-205.034
-0.311241,-0.000605312,0.449371,-0.323524,-205.454
-0.251618,-0.00272094,0.457383,-0.306828,-206.232
-0.298015,-0.000811627,0.446237,-0.314483,-204.871
-0.288218,-0.00197339,0.449523,-0.32826,-204.803
-0.269503,-0.00131767,0.444641,-0.296239,-205.042
-0.282112,-0.000543228,0.448112,-0.293135,-206.353
-0.312705,-0.00118149,0.427547,-0.336678,-205.598
-0.298081,-0.0012997,0.428159,-0.324453,-204.773
-0.272648,-0.00251796,0.454944,-0.323739,-205.607
-0.31514,-0.000879626,0.437728,-0.332988,-205.12
-0.256615,-0.00222818,0.421984,-0.301827,-205.899
-0.285391,-0.00116586,0.409711,-0.309047,-207.989
-0.287243,-0.00220683,0.471644,-0.332022,-208.223
-0.297367,-0.000739812,0.4673,-0.312378,-207.452
-0.297303,-0.000636732,0.464382,-0.310223,-207.137
-0.251979,-0.00272831,0.456933,-0.307338,-206.173
-0.269237,-0.0018445,0.45386,-0.306663,-205.058
-0.270137,-0.00172281,0.434608,-0.305095,-204.39
-0.313584,-0.000143718,0.436028,-0.3165,-206.035
-0.32583,0.000365064,0.431782,-0.318422,-207.757
-0.303027,-0.00114992,0.451649,-0.32636,-205.051
-0.248382,-0.00280125,0.432762,-0.305222,-205.497
-0.330379,-0.000446389,0.4355,-0.339437,-206.374
-0.264776,-0.00156848,0.434971,-0.296602,-204.889
-0.29787,-0.00135861,0.453921,-0.325437,-205.1
-0.296363,-0.0015374,0.436754,-0.327558,-204.347
-0.27903,-0.00229326,0.434773,-0.325562,-204.609
-0.260488,-0.00254754,0.415694,-0.312179,-206.977
-0.294079,-0.000471281,0.437805,-0.303641,-205.57
-0.297941,-0.00021496,0.426351,-0.302303,-206.913
-0.306405,-0.000928389,0.459564,-0.325242,-206.109
-0.279044,-0.00104787,0.436718,-0.300306,-204.908
-0.278996,-0.00252146,0.44262,-0.330158,-205.038
-0.327137,-0.000348916,0.445081,-0.334217,-206.185
-0.270009,-0.0030362,0.454924,-0.331615,-206.765
-0.30733,-0.00145711,0.46633,-0.336896,-207.355
-0.274512,-0.00281314,0.449773,-0.331592,-205.899
-0.30604,-0.00152694,0.452815,-0.337023,-205.534
-0.283165,-0.00258761,0.439314,-0.33567,-205.433
-0.277147,-0.00148656,0.447367,-0.30731,-204.517
-0.279692,-0.00177281,0.439039,-0.315664,-204.086
-0.275005,-0.00187339,0.442139,-0.313017,-204.168
-0.288525,-0.00105825,0.444559,-0.309998,-204.575
-0.265791,-0.0019518,0.449083,-0.305395,-204.726
-0.266333,-0.00148546,0.448206,-0.296474,-205.132
-0.290582,-0.00116601,0.425308,-0.314241,-205.035
-0.308274,-0.00116366,0.445009,-0.331885,-204.863
-0.276305,-0.00187925,0.434859,-0.314437,-204.178
-0.302822,-0.00189142,0.455369,-0.341201,-206.137
-0.301416,0.000368653,0.443024,-0.293936,-208.382
-0.293137,-0.00210285,0.444746,-0.335806,-205.031
-0.301486,-0.00165986,0.444179,-0.335165,-204.826
-0.272296,-0.00158436,0.447593,-0.304444,-204.617
-0.278291,-0.00186181,0.441608,-0.316068,-204.133
-0.30289,-0.000880984,0.442907,-0.320766,-204.68
-0.275781,-0.00287058,0.456557,-0.334027,-206.763
-0.265747,-0.00318663,0.454667,-0.330406,-207
-0.309932,0.0000675061,0.442526,-0.308562,-206.659
-0.239564,-0.00336572,0.443162,-0.307857,-206.519
-0.273618,-0.00169677,0.435071,-0.308047,-204.264
-0.25384,-0.00279016,0.435853,-0.310454,-205.182
