b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,lp__,zs_1_1.1.,zs_1_1.2.
-0.294038,-9.28188,3.75854,0.370242,-0.294038,7.67752,-0.79735,-113.248,2.04269,-0.212144
-0.339779,-7.92623,3.01735,0.396065,-0.339779,6.88155,-0.0524925,-116.495,2.28066,-0.0173969
-0.290606,-8.42583,4.72165,0.377655,-0.290606,7.24136,-0.494059,-113.853,1.53365,-0.104637
-0.334278,-8.2228,7.27833,0.371507,-0.334278,6.9581,-0.450004,-111.778,0.956003,-0.0618279
-0.326578,-8.19674,6.38235,0.365809,-0.326578,6.80273,-0.744607,-111.821,1.06587,-0.116667
-0.313434,-8.70431,6.27293,0.37248,-0.313434,7.06399,-0.860908,-110.228,1.12611,-0.137242
-0.311953,-8.17818,3.66307,0.394575,-0.311953,6.88692,-0.454385,-111.149,1.8801,-0.124045
-0.304747,-7.41218,4.11892,0.384769,-0.304747,6.1325,-0.390369,-111.309,1.48886,-0.0947746
-0.306777,-8.39435,5.64354,0.382556,-0.306777,6.96308,-0.639023,-109.636,1.23381,-0.113231
-0.322689,-8.42012,5.84693,0.385115,-0.322689,6.93356,-0.707732,-109.522,1.18585,-0.121043
-0.321567,-8.50312,4.05793,0.376468,-0.321567,6.96374,-0.733973,-109.987,1.71608,-0.180873
-0.305597,-7.83101,3.47208,0.386769,-0.305597,6.46128,-0.497223,-110.891,1.86092,-0.143206
-0.305668,-7.90192,3.6712,0.380305,-0.305668,6.57702,-0.41356,-110.734,1.79152,-0.11265
-0.31619,-7.74845,4.81922,0.386573,-0.31619,6.51234,-0.359512,-110.219,1.35133,-0.0745995
-0.334371,-6.7369,3.8399,0.388035,-0.334371,5.75853,-0.191091,-113.466,1.49966,-0.0497646
-0.282458,-7.64022,5.63748,0.384498,-0.282458,6.22692,-0.709071,-113.926,1.10456,-0.125778
-0.321904,-7.94035,5.68217,0.375667,-0.321904,6.52895,-0.307917,-112.068,1.14903,-0.0541901
-0.304437,-8.52278,4.82134,0.375968,-0.304437,7.08284,-0.916445,-111.86,1.46906,-0.190081
-0.30062,-8.56566,4.28775,0.375528,-0.30062,6.98829,-0.714972,-110.637,1.62983,-0.166748
-0.295547,-7.00274,4.52569,0.380111,-0.295547,5.92543,-0.189335,-112.888,1.30929,-0.0418357
-0.332487,-8.37808,4.56178,0.392902,-0.332487,6.87011,-0.696702,-110.662,1.50602,-0.152726
-0.304705,-8.35487,9.35177,0.373304,-0.304705,6.79067,-0.86014,-111.345,0.726138,-0.0919762
-0.309527,-7.1949,8.58249,0.366571,-0.309527,5.96466,-0.496628,-113.603,0.694981,-0.0578653
-0.309726,-7.23487,9.32242,0.367771,-0.309726,5.89359,-0.813159,-116.496,0.632195,-0.0872262
-0.306981,-7.45417,8.2216,0.364045,-0.306981,6.15617,-0.53305,-113.318,0.74878,-0.0648354
-0.321625,-8.17191,6.01152,0.382436,-0.321625,6.68566,-0.382595,-111.583,1.11214,-0.0636436
-0.323319,-8.15981,6.42188,0.381677,-0.323319,6.663,-0.459821,-110.967,1.03755,-0.0716022
-0.315895,-8.77084,8.06479,0.389117,-0.315895,7.19905,-0.914024,-110.366,0.892653,-0.113335
-0.314399,-7.85779,5.54879,0.375817,-0.314399,6.7377,-0.347787,-111.151,1.21427,-0.062678
-0.303016,-8.11816,5.55392,0.386286,-0.303016,6.65263,-0.568759,-110.287,1.19783,-0.102407
-0.291744,-9.17011,5.04886,0.389325,-0.291744,7.53046,-0.8869,-111.677,1.49152,-0.175663
-0.334923,-7.55537,9.90646,0.376205,-0.334923,6.47552,-0.412509,-112.987,0.653666,-0.0416404
-0.297482,-9.58753,3.71332,0.389521,-0.297482,7.70553,-0.975836,-112.812,2.0751,-0.262793
-0.328772,-7.40218,5.28838,0.379211,-0.328772,6.24065,-0.337381,-111.025,1.18007,-0.0637968
-0.301934,-8.53919,5.88089,0.394469,-0.301934,7.12822,-0.691846,-110.882,1.2121,-0.117643
-0.301233,-7.56915,5.17412,0.393147,-0.301233,6.23388,-0.487235,-111.482,1.20482,-0.0941676
-0.292228,-7.90171,6.27298,0.397899,-0.292228,6.56564,-0.715862,-112.856,1.04665,-0.114118
-0.300432,-8.09509,6.03672,0.403578,-0.300432,6.89417,-0.358431,-113.025,1.14204,-0.059375
-0.295365,-7.56777,6.54209,0.379742,-0.295365,6.50027,-0.297783,-112.258,0.993608,-0.045518
-0.302511,-7.59203,6.98495,0.379875,-0.302511,6.37351,-0.644068,-112.027,0.912463,-0.0922078
-0.301143,-7.84412,6.28945,0.378574,-0.301143,6.50906,-0.298741,-111.7,1.03492,-0.0474988
-0.333185,-8.16025,5.60015,0.393782,-0.333185,6.79239,-0.384565,-111.475,1.21289,-0.0686705
-0.310498,-8.20395,5.3578,0.386718,-0.310498,6.79019,-0.740131,-109.992,1.26735,-0.138141
-0.310322,-8.33376,5.35142,0.376805,-0.310322,6.79049,-0.821842,-110.118,1.26891,-0.153574
-0.316188,-9.02554,3.15217,0.37679,-0.316188,7.41407,-0.725474,-111.422,2.35205,-0.23015
-0.323865,-8.7172,3.48406,0.380367,-0.323865,7.05614,-0.92155,-110.83,2.02527,-0.264505
-0.30929,-7.98324,8.48314,0.387354,-0.30929,6.66387,-0.309789,-111.222,0.785543,-0.0365181
-0.304573,-7.41998,9.06366,0.390282,-0.304573,6.06304,-0.586348,-112.405,0.66894,-0.0646923
-0.298664,-7.62272,5.11118,0.402463,-0.298664,6.52614,-0.182106,-113.531,1.27684,-0.0356289
-0.302924,-7.57368,4.28953,0.410202,-0.302924,6.41031,-0.330429,-114.125,1.49441,-0.0770314
-0.317517,-8.15337,5.22703,0.368321,-0.317517,6.60133,-0.677763,-111.282,1.26292,-0.129665
-0.326953,-8.34296,7.66789,0.3717,-0.326953,7.0309,-0.504383,-111.074,0.916928,-0.0657786
-0.300982,-9.09497,2.72243,0.391055,-0.300982,7.47352,-0.962349,-113.464,2.74516,-0.353488
-0.315897,-9.14211,3.92666,0.37912,-0.315897,7.34946,-0.883217,-110.941,1.87168,-0.224928
-0.325407,-8.50977,3.99638,0.382378,-0.325407,7.07322,-0.783157,-110.512,1.76991,-0.195967
-0.320454,-8.42,3.89628,0.38191,-0.320454,7.05223,-0.564883,-110.177,1.80999,-0.14498
-0.299636,-8.60007,3.5452,0.384316,-0.299636,7.00096,-0.840125,-111.01,1.97477,-0.236975
-0.306012,-9.23071,3.97489,0.378965,-0.306012,7.46272,-1.02433,-111.026,1.87747,-0.257701
-0.326357,-8.20623,9.10987,0.376784,-0.326357,6.81094,-0.644305,-110.39,0.747643,-0.070726
-0.326484,-7.27735,3.47825,0.384712,-0.326484,6.11752,-0.314065,-111.573,1.75879,-0.090294
-0.309661,-8.03719,6.84968,0.399582,-0.309661,6.6821,-0.535964,-111.092,0.975535,-0.0782466
-0.323255,-8.68261,3.65303,0.367256,-0.323255,7.06658,-0.912396,-111.825,1.93444,-0.249764
-0.326918,-8.72734,3.85442,0.401543,-0.326918,7.06359,-0.981243,-112.472,1.8326,-0.254576
-0.320614,-9.09183,4.03669,0.409746,-0.320614,7.40692,-1.04597,-114.035,1.8349,-0.259115
-0.303704,-7.23244,2.89748,0.37793,-0.303704,6.1097,-0.189541,-112.96,2.10862,-0.0654157
-0.319741,-7.8824,3.27215,0.383492,-0.319741,6.47345,-0.3332,-112.211,1.97835,-0.101829
-0.314265,-9.03106,7.12423,0.391441,-0.314265,7.45883,-1.12099,-112.798,1.04697,-0.157348
-0.316878,-7.80488,2.64338,0.378239,-0.316878,6.42956,-0.673597,-112.123,2.43233,-0.254825
-0.32333,-8.37023,3.20748,0.380561,-0.32333,6.89661,-0.719801,-110.617,2.15017,-0.224413
-0.324083,-9.08655,5.23404,0.39542,-0.324083,7.54744,-0.728588,-111.099,1.44199,-0.139202
-0.323352,-7.86003,8.33663,0.393901,-0.323352,6.38238,-0.698036,-111.551,0.765583,-0.0837312
-0.319251,-8.1135,7.57863,0.394697,-0.319251,6.43482,-0.665637,-113.211,0.849075,-0.0878308
-0.318332,-8.03847,7.56158,0.391853,-0.318332,6.88084,-0.669306,-113.084,0.909974,-0.0885141
-0.319276,-8.19198,7.11357,0.392675,-0.319276,6.88375,-0.528353,-110.362,0.967693,-0.074274
-0.303845,-7.98796,3.18547,0.384012,-0.303845,6.64562,-0.484338,-111.013,2.08623,-0.152046
-0.299256,-7.77801,3.12505,0.383987,-0.299256,6.3634,-0.607189,-111.878,2.03625,-0.194297
-0.305021,-7.97973,3.42919,0.380258,-0.305021,6.7172,-0.526872,-110.964,1.95883,-0.153643
-0.319235,-8.09167,3.58384,0.381725,-0.319235,6.76676,-0.386115,-110.685,1.88813,-0.107738
-0.318444,-8.04423,3.71482,0.381258,-0.318444,7.17538,-0.398307,-118.792,1.93156,-0.107221
-0.318038,-8.05942,3.67691,0.381082,-0.318038,6.99821,-0.400794,-113.132,1.90328,-0.109003
-0.319978,-7.86225,3.47139,0.38488,-0.319978,6.39438,-0.487794,-111.482,1.84202,-0.140518
-0.322106,-8.44715,3.74471,0.378361,-0.322106,6.82915,-0.449293,-113.259,1.82368,-0.119981
-0.329927,-8.7654,3.11591,0.383312,-0.329927,7.12099,-0.452382,-114.523,2.28537,-0.145185
-0.325247,-8.22873,5.92896,0.368001,-0.325247,6.88276,-0.889167,-113.676,1.16087,-0.14997
-0.315537,-7.58569,6.36319,0.399051,-0.315537,6.07286,-0.545003,-113.623,0.954374,-0.0856493
-0.290757,-8.80927,5.4066,0.390828,-0.290757,7.14774,-0.743086,-111.754,1.32204,-0.137441
-0.29261,-8.1862,3.89068,0.393441,-0.29261,6.80276,-0.720285,-112.125,1.74848,-0.185131
-0.30491,-8.19066,3.52556,0.378531,-0.30491,6.94062,-0.538033,-111.397,1.96866,-0.152609
-0.340499,-7.79513,3.34395,0.387988,-0.340499,6.47419,-0.218645,-113.968,1.93609,-0.0653852
-0.291889,-9.3776,3.50311,0.375651,-0.291889,7.55837,-0.68691,-115.461,2.15762,-0.196086
-0.288197,-9.59679,3.60348,0.376978,-0.288197,8.13417,-0.801456,-117.443,2.25731,-0.222412
-0.315837,-9.06411,3.50037,0.380718,-0.315837,7.4011,-1.36439,-116.55,2.11438,-0.389783
-0.312028,-9.13858,4.0181,0.384918,-0.312028,7.59766,-0.431273,-113.296,1.89086,-0.107333
-0.318956,-9.20684,4.47138,0.370726,-0.318956,7.26611,-1.40298,-114.983,1.62502,-0.313768
-0.313506,-9.2218,4.18833,0.373181,-0.313506,7.34135,-1.2108,-112.388,1.75281,-0.289089
-0.313945,-9.2425,4.24299,0.372529,-0.313945,7.29996,-1.23689,-112.969,1.72048,-0.291513
-0.32219,-9.24916,4.1792,0.371967,-0.32219,7.68746,-0.863987,-111.85,1.83946,-0.206735
-0.323964,-9.10476,4.89012,0.368389,-0.323964,7.47436,-1.06232,-112.409,1.52846,-0.217237
-0.318998,-8.84281,4.86647,0.372386,-0.318998,7.16682,-0.655885,-111.312,1.47269,-0.134776
-0.307584,-8.15293,3.71215,0.356041,-0.307584,6.80946,-0.706561,-114.829,1.83437,-0.190338
-0.317928,-8.10194,3.80198,0.364462,-0.317928,6.6722,-0.75661,-112.197,1.75493,-0.199004
-0.315156,-7.09188,2.89996,0.394959,-0.315156,6.13494,-0.0158711,-114.108,2.11553,-0.00547288
-0.331049,-7.05463,2.92614,0.393979,-0.331049,6.01594,-0.414808,-114.113,2.05593,-0.141759
-0.306512,-8.50195,4.23861,0.391064,-0.306512,7.19683,-0.376332,-111.762,1.69792,-0.0887867
-0.30885,-7.91046,3.67734,0.387117,-0.30885,6.55732,-0.698761,-110.911,1.78317,-0.190018
-0.301893,-7.90827,4.57429,0.390986,-0.301893,6.3521,-1.13163,-115.729,1.38865,-0.247389
-0.304724,-8.55322,4.12629,0.388727,-0.304724,7.01402,-0.750545,-110.212,1.69984,-0.181894
-0.331126,-7.79104,7.87847,0.385803,-0.331126,6.44348,-0.622303,-110.93,0.817859,-0.0789878
-0.305997,-7.98146,3.16822,0.375003,-0.305997,6.49042,-0.80066,-112.101,2.0486,-0.252716
-0.327953,-9.59978,7.67651,0.391909,-0.327953,7.75652,-1.03409,-111.494,1.01042,-0.134709
-0.295691,-7.97196,4.16031,0.411875,-0.295691,6.45926,-0.874745,-115.811,1.55259,-0.210259
-0.319916,-8.5007,4.27353,0.37679,-0.319916,7.18737,-0.275868,-112.433,1.68184,-0.0645527
-0.311907,-8.39682,4.30863,0.377882,-0.311907,6.97977,-0.450206,-110.493,1.61995,-0.104489
-0.314187,-8.63812,7.41373,0.378143,-0.314187,7.25699,-0.560531,-110.361,0.978859,-0.0756072
-0.317897,-8.7184,8.4808,0.393113,-0.317897,7.33555,-0.503426,-111.313,0.86496,-0.0593607
-0.312436,-8.09401,3.2273,0.376467,-0.312436,6.68569,-0.577201,-110.678,2.0716,-0.178849
-0.332435,-8.86899,3.73875,0.386033,-0.332435,7.29819,-0.618496,-111.373,1.95204,-0.165429
-0.357387,-8.96865,6.06944,0.385821,-0.357387,7.20733,-1.21412,-115.961,1.18748,-0.200038
-0.349318,-9.28295,5.37365,0.37981,-0.349318,7.67008,-0.670514,-113.668,1.42735,-0.124778
-0.2959,-8.04501,6.04107,0.391335,-0.2959,6.88308,-0.291223,-112.31,1.13938,-0.0482072
-0.312575,-7.92926,4.69779,0.378018,-0.312575,6.43404,-0.700506,-110.604,1.36959,-0.149114
-0.325267,-9.51583,9.02488,0.391338,-0.325267,7.57276,-1.14567,-112.065,0.839098,-0.126946
-0.308277,-7.25186,4.7035,0.38094,-0.308277,6.16564,-0.166874,-111.562,1.31086,-0.0354787
-0.310134,-7.30043,4.98902,0.383327,-0.310134,6.094,-0.31215,-111.059,1.22148,-0.0625673
-0.32662,-9.56962,3.42757,0.384042,-0.32662,7.69251,-1.21417,-112.686,2.2443,-0.354237
-0.31476,-7.07832,7.63023,0.376882,-0.31476,5.8993,-0.4534,-112.253,0.773149,-0.0594215
-0.292254,-8.1557,7.62592,0.384371,-0.292254,6.70852,-0.723399,-111.349,0.879699,-0.0948605
-0.316403,-7.41511,3.98337,0.389787,-0.316403,6.27029,-0.497255,-111.492,1.57412,-0.124833
-0.336581,-7.40878,3.83589,0.397317,-0.336581,6.28169,-0.422519,-112.946,1.63761,-0.110149
-0.317828,-8.11721,5.35231,0.400503,-0.317828,6.76992,-0.452467,-111.215,1.26486,-0.0845367
-0.317307,-8.21497,5.71239,0.3916,-0.317307,6.92935,-0.464971,-110.332,1.21304,-0.081397
-0.322971,-8.0991,2.8599,0.358917,-0.322971,6.7296,-0.403607,-114.86,2.35309,-0.141126
-0.293419,-8.23067,3.62138,0.402497,-0.293419,6.67655,-0.712693,-113.377,1.84365,-0.196802
-0.339496,-7.60896,5.07569,0.376941,-0.339496,6.41049,-0.552061,-112.267,1.26298,-0.108766
-0.336985,-8.3996,5.67627,0.377513,-0.336985,6.96238,-0.536965,-110.832,1.22658,-0.0945982
-0.347409,-8.30468,5.79327,0.383969,-0.347409,6.76018,-0.586373,-112.47,1.1669,-0.101216
-0.339134,-8.52993,4.44606,0.377781,-0.339134,7.20691,-0.452582,-112.159,1.62097,-0.101794
-0.300256,-7.91948,4.87791,0.394418,-0.300256,6.80478,-0.244298,-112.494,1.39502,-0.0500825
-0.326842,-7.83797,2.93398,0.379668,-0.326842,6.40603,-0.659133,-111.75,2.18339,-0.224655
-0.296717,-8.28353,2.42346,0.387903,-0.296717,6.96023,-0.508368,-113.628,2.87202,-0.20977
-0.326845,-8.0007,3.43747,0.36634,-0.326845,6.72194,-0.719898,-113.522,1.95549,-0.209427
-0.304079,-9.25424,4.48265,0.381359,-0.304079,7.36925,-1.25039,-112.379,1.64395,-0.278939
-0.291936,-8.73003,3.53294,0.388781,-0.291936,7.15253,-0.75466,-111.82,2.02452,-0.213606
-0.285526,-8.73087,3.59327,0.388572,-0.285526,7.21317,-0.571681,-113.141,2.00741,-0.159097
-0.292995,-7.94016,3.63188,0.378847,-0.292995,6.46699,-0.71832,-112.181,1.78062,-0.197782
-0.335863,-8.67888,5.03223,0.397935,-0.335863,7.09734,-0.686113,-111.601,1.41038,-0.136344
-0.312412,-8.44891,7.39689,0.382488,-0.312412,7.18328,-0.789222,-112.818,0.971121,-0.106696
-0.328508,-7.54153,5.25236,0.382032,-0.328508,6.30432,-0.12335,-112.766,1.20028,-0.0234847
-0.333226,-8.57832,5.63783,0.384766,-0.333226,7.03575,-0.48971,-111.454,1.24795,-0.0868614
-0.325889,-8.44334,5.25981,0.390385,-0.325889,7.17503,-0.464577,-111.164,1.36413,-0.0883258
-0.312741,-8.29291,4.98077,0.375262,-0.312741,6.79471,-0.788629,-110.089,1.36419,-0.158335
-0.317545,-8.64812,7.94545,0.376101,-0.317545,7.18267,-0.578263,-110.188,0.903997,-0.0727792
-0.309495,-8.92329,5.28762,0.373141,-0.309495,7.32774,-0.918338,-110.541,1.38583,-0.173677
-0.313071,-8.57116,5.57525,0.379345,-0.313071,7.15371,-0.805274,-110.45,1.28312,-0.144437
-0.325871,-8.11656,2.97807,0.367739,-0.325871,6.78255,-0.640412,-112.549,2.2775,-0.215043
-0.307977,-8.00745,5.19406,0.402932,-0.307977,6.46852,-0.702898,-112.421,1.24537,-0.135327
-0.317845,-9.4125,5.86905,0.366082,-0.317845,7.58164,-1.11183,-112.172,1.2918,-0.189439
-0.318636,-9.7303,5.4011,0.362334,-0.318636,7.94842,-1.09351,-113.736,1.47163,-0.202461
-0.324411,-8.63378,5.22058,0.375628,-0.324411,7.16326,-0.784829,-110.209,1.37212,-0.150334
-0.324293,-8.00311,5.81955,0.384785,-0.324293,6.57062,-0.502,-110.215,1.12906,-0.086261
-0.32033,-7.88456,5.91458,0.377767,-0.32033,6.65418,-0.658995,-111.26,1.12505,-0.111419
-0.316861,-8.32255,5.83032,0.378273,-0.316861,6.86521,-0.448571,-110.438,1.1775,-0.0769377
-0.306572,-7.21073,4.77512,0.374164,-0.306572,5.93251,-0.436448,-112.256,1.24238,-0.0914004
-0.333074,-9.41232,5.58214,0.382558,-0.333074,7.72516,-1.04238,-111.57,1.38391,-0.186734
-0.299558,-7.49258,4.82027,0.386163,-0.299558,6.29992,-0.306821,-111.266,1.30696,-0.0636523
-0.303034,-7.18292,4.44795,0.391614,-0.303034,6.0632,-0.347673,-111.866,1.36315,-0.0781648
-0.309454,-8.36249,9.99471,0.393636,-0.309454,6.941,-0.776266,-111.226,0.694467,-0.0776677
-0.317182,-9.53033,3.4759,0.385205,-0.317182,7.83991,-0.873794,-111.891,2.2555,-0.251386
-0.303385,-9.59569,3.3772,0.392944,-0.303385,7.65883,-1.35226,-114.414,2.2678,-0.400407
-0.311709,-9.4997,3.12578,0.391495,-0.311709,7.61149,-1.22771,-113.294,2.43507,-0.392769
-0.335558,-9.14034,2.28088,0.37118,-0.335558,7.35015,-0.965651,-115.677,3.22251,-0.423368
-0.330581,-8.34113,3.18009,0.381774,-0.330581,6.74471,-0.736283,-111.495,2.12092,-0.231529
-0.303336,-8.41484,8.56754,0.385528,-0.303336,7.04468,-0.573026,-110.464,0.822252,-0.0668833
-0.304644,-8.38579,3.96645,0.383659,-0.304644,6.93696,-0.552595,-110.29,1.74891,-0.139317
-0.327553,-8.61005,6.79896,0.369418,-0.327553,7.15364,-0.577519,-110.993,1.05217,-0.0849423
-0.33337,-8.56133,4.33995,0.39372,-0.33337,7.10434,-0.64888,-110.951,1.63697,-0.149513
-0.332305,-8.65146,4.08423,0.39162,-0.332305,7.12843,-0.464196,-112.174,1.74535,-0.113656
-0.302567,-8.12346,4.08324,0.366452,-0.302567,6.91285,-0.636776,-113.679,1.69298,-0.155949
-0.301578,-8.6923,4.36967,0.38049,-0.301578,6.91643,-0.647749,-113.501,1.58283,-0.148238
-0.291493,-8.00604,4.0848,0.383388,-0.291493,6.61604,-0.504795,-111.499,1.61967,-0.123579
-0.33803,-9.03694,4.71242,0.379273,-0.33803,7.31187,-1.09576,-112.031,1.55162,-0.232527
-0.324413,-8.79848,3.21135,0.403282,-0.324413,7.23535,-0.774501,-112.765,2.25306,-0.241176
-0.329472,-8.38473,2.30531,0.390942,-0.329472,6.83958,-0.883071,-113.954,2.96687,-0.383059
-0.328557,-8.43471,2.32364,0.390846,-0.328557,6.85618,-0.882646,-113.74,2.95062,-0.379855
-0.305609,-9.42883,2.53715,0.378508,-0.305609,7.68477,-1.1007,-114.404,3.0289,-0.433833
-0.311343,-8.38428,2.83173,0.385601,-0.311343,7.00884,-0.658061,-111.551,2.4751,-0.232388
-0.327497,-8.55306,8.87081,0.375752,-0.327497,6.97484,-1.0004,-111.762,0.786269,-0.112774
-0.301861,-9.08871,4.54853,0.391179,-0.301861,7.49058,-0.723249,-111.047,1.64681,-0.159007
-0.322343,-7.62571,4.12449,0.381028,-0.322343,6.37783,-0.371651,-110.501,1.54633,-0.0901085
-0.290973,-7.39885,4.46933,0.388649,-0.290973,6.32173,-0.306539,-112.653,1.41447,-0.0685871
-0.291923,-7.35174,4.78011,0.391991,-0.291923,6.1086,-0.33801,-112.704,1.27792,-0.0707118
-0.30236,-7.24508,6.0329,0.389894,-0.30236,6.1807,-0.539559,-113.352,1.0245,-0.0894361
-0.32459,-9.34172,6.22173,0.383961,-0.32459,7.51262,-0.681675,-112.998,1.20748,-0.109564
-0.298628,-7.42174,4.96696,0.388236,-0.298628,6.50348,-0.216617,-113.593,1.30935,-0.0436116
-0.334141,-9.79762,5.44895,0.382494,-0.334141,8.0975,-0.895781,-112.692,1.48606,-0.164395
-0.336049,-9.76653,4.92744,0.381156,-0.336049,7.94973,-0.750334,-113.865,1.61336,-0.152277
-0.30089,-7.99403,5.89752,0.384873,-0.30089,6.5926,-0.427655,-110.86,1.11786,-0.0725145
-0.31449,-6.96387,5.43117,0.383638,-0.31449,5.89103,-0.458004,-112.514,1.08467,-0.0843288
-0.316435,-8.72564,7.15788,0.382308,-0.316435,7.31577,-0.656372,-110.177,1.02206,-0.0916992
-0.331887,-8.94584,4.80115,0.386334,-0.331887,7.22175,-0.907617,-110.631,1.50417,-0.189041
-0.315033,-8.88279,4.57037,0.395624,-0.315033,7.38421,-0.809976,-111.018,1.61567,-0.177223
-0.322113,-8.06749,7.38799,0.371685,-0.322113,6.57231,-0.595281,-110.976,0.889593,-0.0805741
-0.313989,-7.23833,10.1481,0.376313,-0.313989,5.94322,-0.416209,-112.683,0.58565,-0.0410136
-0.313993,-6.95204,10.6844,0.376561,-0.313993,5.94557,-0.270845,-113.082,0.556472,-0.0253496
-0.316674,-9.28438,2.99216,0.395107,-0.316674,7.40491,-1.22425,-113.803,2.47477,-0.409154
-0.313129,-9.18439,3.05979,0.393395,-0.313129,7.29832,-1.28726,-114.213,2.38523,-0.420702
-0.312041,-9.68261,2.43937,0.39664,-0.312041,7.69508,-1.14498,-115.963,3.15454,-0.469375
-0.309639,-8.01731,3.29637,0.397443,-0.309639,6.64117,-0.680185,-111.779,2.0147,-0.206344
-0.327989,-8.10181,3.91055,0.392722,-0.327989,6.89846,-0.212166,-112.605,1.76406,-0.0542547
-0.32616,-8.46921,3.43839,0.372723,-0.32616,6.84837,-0.911818,-111.703,1.99174,-0.265188
-0.316223,-8.0369,3.70593,0.373077,-0.316223,6.44252,-1.06317,-114.277,1.73844,-0.286885
-0.327962,-7.70038,2.74997,0.378285,-0.327962,6.63292,-0.333716,-113.322,2.41199,-0.121352
-0.306618,-6.98513,1.78583,0.37298,-0.306618,5.83948,-0.108839,-118.053,3.26989,-0.0609457
-0.316599,-7.91966,5.935,0.394521,-0.316599,6.85708,-0.514654,-113.292,1.15536,-0.0867151
-0.334907,-9.16217,2.31416,0.38505,-0.334907,7.58409,-0.864964,-115.067,3.27725,-0.37377
-0.312347,-8.45479,2.74171,0.374326,-0.312347,6.80911,-0.884697,-112.432,2.48353,-0.322681
-0.301743,-8.47522,2.73765,0.365301,-0.301743,7.08531,-0.674934,-113.936,2.5881,-0.246537
-0.307393,-8.38738,2.43454,0.385426,-0.307393,7.01149,-0.628963,-112.685,2.88001,-0.25835
-0.300516,-8.59427,3.14211,0.383295,-0.300516,7.27544,-0.467401,-112.635,2.31546,-0.148754
-0.304212,-8.54229,3.33726,0.38227,-0.304212,7.17146,-0.542564,-111.309,2.14891,-0.162578
-0.329346,-9.20006,3.17224,0.387041,-0.329346,7.52749,-0.740292,-112.193,2.37293,-0.233366
-0.31943,-9.70409,3.37081,0.379876,-0.31943,7.831,-1.27673,-113.34,2.32318,-0.378761
-0.321817,-8.52526,3.50115,0.394608,-0.321817,7.06129,-0.825428,-111.477,2.01685,-0.235759
-0.324577,-8.53307,3.34733,0.396318,-0.324577,6.94567,-0.814176,-111.516,2.07499,-0.243232
-0.316542,-8.40758,3.56722,0.386713,-0.316542,6.73139,-0.934564,-111.424,1.88701,-0.261987
-0.314254,-7.45843,2.50707,0.384832,-0.314254,6.30977,-0.390927,-112.525,2.51679,-0.15593
-0.333011,-8.23681,2.58747,0.378107,-0.333011,6.94965,-0.423603,-113.175,2.68589,-0.163713
-0.329769,-7.80135,2.37194,0.38866,-0.329769,6.4918,-0.540735,-112.964,2.73692,-0.227972
-0.331197,-7.77115,2.30751,0.392148,-0.331197,6.46731,-0.487182,-113.499,2.80273,-0.211129
-0.314912,-9.69451,10.1059,0.382657,-0.314912,7.86772,-0.959738,-111.468,0.77853,-0.0949683
-0.305166,-9.34207,7.41672,0.381035,-0.305166,7.60682,-0.840637,-110.743,1.02563,-0.113344
-0.333422,-7.8052,7.10503,0.390095,-0.333422,6.59157,-0.366114,-111.201,0.927733,-0.0515289
-0.336612,-7.88126,6.33639,0.389604,-0.336612,6.72677,-0.512965,-112.157,1.06161,-0.0809555
-0.313576,-7.10273,7.01455,0.380607,-0.313576,5.68602,-0.415783,-114.751,0.810604,-0.0592744
-0.308343,-7.66169,6.25983,0.384368,-0.308343,6.08371,-0.541844,-113.763,0.971866,-0.0865589
-0.324684,-8.87006,2.83565,0.383048,-0.324684,7.35665,-0.719368,-111.867,2.59434,-0.253687
-0.328425,-8.68771,2.66729,0.38942,-0.328425,7.03836,-0.757941,-112.511,2.63877,-0.284162
-0.297836,-8.80846,3.79386,0.378267,-0.297836,7.26966,-0.589952,-111.591,1.91617,-0.155502
-0.310192,-7.38265,6.44619,0.372522,-0.310192,6.12738,-0.517868,-111.636,0.950543,-0.0803371
-0.284584,-8.17914,3.03779,0.379137,-0.284584,6.68404,-0.606489,-113.538,2.2003,-0.199648
-0.3193,-8.27387,3.8289,0.406563,-0.3193,6.97362,-0.62629,-113.148,1.82131,-0.163569
-0.328057,-8.27033,4.58901,0.400755,-0.328057,6.54285,-0.828888,-113.581,1.42577,-0.180625
-0.296354,-7.36732,3.4533,0.372992,-0.296354,6.36443,-0.161534,-113.785,1.843,-0.0467767
-0.324838,-7.55299,5.92101,0.380464,-0.324838,6.18349,-0.574507,-111.016,1.04433,-0.0970285
-0.308381,-9.36678,5.0956,0.382542,-0.308381,7.85362,-0.805536,-111.939,1.54126,-0.158085
-0.3086,-9.35867,5.0042,0.382374,-0.3086,7.5579,-0.806534,-111.248,1.51031,-0.161172
-0.328065,-9.47274,4.1989,0.378667,-0.328065,7.72427,-1.01327,-111.328,1.83959,-0.241318
